#{"t_start": 1695258136.61003, "env_id": "UR5ObsReach-v1"}
r,l,t
-139.583563,9,5969.093461
-839.486887,100,5969.280644
-1398.878783,100,5969.462528
-1338.200284,100,5969.715697
-274.826395,13,5969.750756
-1351.066442,100,5969.949796
-845.440758,100,5970.221737
-431.551223,14,5970.252322
-146.676017,9,5970.27785
-1046.753962,100,5970.509603
-1247.512324,100,5981.005576
-839.021685,100,5981.23526
-211.237381,10,5981.253986
-1012.8414,100,5981.474316
-142.636367,9,5981.512373
-864.895915,3,5981.527843
-152.543058,10,5981.5564
-1594.175434,100,5981.761762
-212.815848,10,5981.789655
-909.55061,7,5981.81856
-1768.864138,100,5992.331731
-1415.457821,100,5992.533198
-126.773423,10,5992.567996
-113.365342,10,5992.602893
-194.615315,9,5992.629006
-1709.997742,100,5992.817298
-998.267513,100,5993.02075
-89.338547,8,5993.045179
-45.258421,6,5993.059429
-200.764312,13,5993.087362
-105.944227,8,6003.636799
-199.801561,13,6003.671612
-1220.818915,100,6003.861712
-131.207283,9,6003.892805
-50.648621,7,6003.920422
-1048.632664,17,6003.956829
-1002.776246,100,6004.158381
-47.697424,7,6004.18714
-285.601784,12,6004.211472
-1158.074119,100,6004.489048
-311.074162,15,6014.84208
-1603.978465,100,6015.031192
-1399.360825,100,6015.22476
-152.581051,10,6015.25094
-1185.938309,100,6015.454521
-252.972948,11,6015.485907
-1337.09615,100,6015.762295
-1162.535395,100,6015.96806
-249.71996,11,6016.002
-570.340668,51,6016.144084
-1775.376502,100,6026.818713
-1134.641167,100,6026.995682
-99.821206,8,6027.024951
-1500.264009,100,6027.215899
-223.623995,11,6027.247819
-184.450867,12,6027.284686
-897.907821,100,6027.588039
-1645.338471,100,6027.781722
-149.402351,9,6027.809181
-1021.875134,100,6028.051638
-1298.897568,100,6038.893902
-1440.250384,100,6039.079664
-118.702737,7,6039.097785
-1026.972285,100,6039.328433
-1073.593541,100,6039.614429
-281.611683,13,6039.64152
-68.139415,6,6039.664144
-265.519976,9,6039.686928
-922.374323,100,6039.888397
-155.387094,9,6039.919681
-783.569267,100,6050.737992
-117.145091,6,6050.756166
-406.055612,16,6050.789725
-1281.064826,100,6050.992085
-61.748289,6,6051.006747
-77.498238,7,6051.02447
-239.877755,24,6051.077967
-157.14974,10,6051.098112
-241.188974,12,6051.134921
-335.893778,15,6051.172281
-1713.364231,100,6062.013349
-70.977874,6,6062.032208
-1619.744412,100,6062.233004
-262.018201,15,6062.265872
-991.100291,100,6062.544002
-319.164513,12,6062.5767
-1525.825206,100,6062.770821
-1606.670187,100,6062.942403
-80.445616,7,6062.968411
-1398.910284,100,6063.180822
-260.34328,16,6073.717079
-161.223872,9,6073.746942
-137.899167,9,6073.767011
-1052.063083,100,6073.951585
-1212.451535,100,6074.152006
-889.57079,100,6074.38696
-229.068973,10,6074.416947
-1473.104281,100,6074.613974
-889.813045,7,6074.629013
-130.022806,8,6074.647272
-36.909701,7,6085.288327
-161.155253,9,6085.311085
-74.428229,7,6085.336903
-935.73577,100,6085.50354
-774.134415,100,6085.731511
-293.585962,12,6085.7614
-100.530883,9,6085.791679
-1107.995954,100,6086.087737
-153.232523,9,6086.10865
-196.319598,7,6086.138195
-305.389567,13,6096.572116
-271.406301,12,6096.604043
-1105.183758,100,6096.795905
-1099.450456,100,6096.969237
-969.908154,100,6097.169306
-1335.59006,100,6097.369747
-1447.854352,100,6097.558076
-305.43054,13,6097.591234
-1049.680617,7,6097.616189
-1499.950892,100,6097.829851
-1170.624786,100,6108.476006
-1436.740714,100,6108.652384
-186.72444,11,6108.683869
-253.718074,11,6108.714749
-109.48247,7,6108.741544
-2043.141592,100,6108.970154
-972.570323,10,6109.000135
-116.075549,7,6109.028452
-1031.055943,100,6109.219316
-1182.212696,100,6109.404616
-271.150109,11,6120.008095
-873.493809,100,6120.205585
-99.982454,7,6120.233774
-817.811908,100,6120.452171
-1496.192144,100,6120.625548
-186.861368,10,6120.655884
-150.686763,9,6120.687065
-228.927679,13,6120.725734
-180.452501,10,6120.754093
-191.571016,10,6120.78944
-1541.334791,100,6131.461315
-178.837999,9,6131.481626
-265.87197,14,6131.521442
-1066.336596,100,6131.715249
-130.515777,14,6131.75648
-174.213876,9,6131.782709
-303.452374,12,6131.819198
-1169.899864,100,6132.001839
-941.116367,100,6132.20251
-53.269537,7,6132.227057
-113.516616,10,6142.825164
-781.248309,100,6143.07056
-120.228232,9,6143.089115
-196.774437,10,6143.125119
-199.460995,10,6143.157924
-125.917971,6,6143.183738
-1446.662568,100,6143.397708
-333.067791,13,6143.429493
-193.339197,12,6143.464235
-64.892262,6,6143.483552
-253.428429,14,6154.05822
-290.357717,13,6154.089461
-1363.803542,100,6154.28199
-1110.959058,100,6154.49601
-293.852246,12,6154.519886
-1681.040752,100,6154.702579
-280.240464,12,6154.738955
-954.250693,100,6154.97578
-181.771544,11,6155.003411
-1067.728892,100,6155.184622
-892.366001,3,6165.631815
-220.738523,12,6165.663419
-1173.49117,100,6165.981558
-1509.192155,100,6166.167045
-1426.273056,100,6166.343938
-848.995265,4,6166.367636
-200.459293,16,6166.41131
-79.014216,10,6166.444857
-296.086879,12,6166.479728
-891.960979,100,6166.725872
-443.508012,18,6177.131267
-1095.069048,100,6177.373577
-1437.59478,100,6177.559736
-844.574076,8,6177.584371
-232.328963,10,6177.621925
-318.716508,9,6177.65155
-332.154121,15,6177.69477
-1347.444351,100,6177.882256
-273.603967,12,6177.907188
-1281.298063,100,6178.088871
-181.399499,11,6188.714988
-147.465379,10,6188.746312
-106.00237,8,6188.78032
-325.778118,9,6188.816018
-1155.843553,100,6189.027649
-1286.73629,100,6189.229653
-76.126773,8,6189.259342
-1550.335534,100,6189.448928
-930.733576,7,6189.475963
-1734.502897,100,6189.684165
-993.217537,8,6200.218969
-258.54855,9,6200.237306
-1170.906555,100,6200.422693
-1136.459811,100,6200.62647
-1220.823849,100,6200.806313
-1165.303006,100,6201.025098
-138.83741,7,6201.051746
-770.979669,100,6201.287467
-94.377476,6,6201.315239
-222.856763,14,6201.346977
-130.837456,9,6211.846668
-124.621891,8,6211.880364
-1026.133281,6,6211.911556
-1257.877225,100,6212.082559
-221.460004,11,6212.116439
-148.199093,10,6212.149273
-178.108133,9,6212.180279
-1862.846014,100,6212.408044
-1463.473189,100,6212.587761
-285.058938,13,6212.621108
-350.318344,14,6223.1978
-274.631308,12,6223.228554
-1223.972549,100,6223.433829
-143.450562,10,6223.461311
-1043.269738,100,6223.651263
-1219.428232,100,6223.831792
-1501.039645,100,6224.010832
-1922.313242,100,6224.200583
-183.880087,10,6224.228941
-839.345873,100,6224.41571
-170.678257,10,6234.935405
-317.331008,15,6234.975923
-168.211489,13,6235.009208
-167.048092,11,6235.040102
-1861.441335,100,6235.237145
-169.304439,9,6235.266201
-83.632442,10,6235.302476
-189.281118,8,6235.332079
-230.934562,12,6235.354897
-361.712382,18,6235.397572
-890.183347,100,6246.325358
-199.327102,11,6246.364769
-1395.253267,100,6246.551273
-231.031065,12,6246.579955
-468.319453,18,6246.621915
-253.763764,11,6246.644644
-1141.472149,100,6246.828038
-1004.909313,100,6247.013219
-81.249561,7,6247.042423
-791.078083,9,6247.060502
-130.620252,7,6257.615998
-1112.924537,100,6257.827109
-188.222065,10,6257.854136
-340.231797,13,6257.89229
-1083.400331,100,6258.07419
-81.064234,5,6258.095645
-703.029395,27,6258.148615
-173.467077,11,6258.173848
-216.729339,10,6258.204933
-2020.64667,100,6258.392582
-235.290278,9,6268.981461
-172.065628,10,6269.01518
-79.941168,7,6269.041206
-990.361795,100,6269.234113
-1285.349205,100,6269.423888
-1223.298226,100,6269.63058
-571.191504,25,6269.691727
-83.108067,8,6269.710014
-181.440552,9,6269.730902
-359.825793,13,6269.767185
-61.965799,5,6280.36321
-1139.313921,100,6280.552075
-408.119462,14,6280.579377
-278.123574,11,6280.608585
-1040.372735,100,6280.787676
-475.795477,30,6280.868904
-313.036174,13,6280.894538
-1253.526475,100,6281.073471
-159.918995,9,6281.111067
-203.591181,24,6281.186039
-880.417054,100,6292.067328
-280.650105,14,6292.105254
-39.740238,6,6292.125238
-1307.967732,100,6292.366965
-995.988426,10,6292.400297
-102.210052,8,6292.428951
-87.658333,8,6292.448333
-1660.246928,100,6292.649983
-1014.496759,100,6292.85719
-1483.756907,100,6293.036962
-184.772698,6,6303.82043
-229.319502,12,6303.847791
-204.148951,10,6303.875958
-866.134354,100,6304.07407
-157.268918,12,6304.114774
-2018.527065,100,6304.379713
-1189.470577,100,6304.557418
-1992.577648,100,6304.74017
-165.623216,13,6304.766107
-927.974872,100,6304.975494
-305.596372,14,6315.442127
-1288.376939,100,6315.622197
-891.368076,100,6315.858047
-212.748578,10,6315.885975
-937.754011,7,6315.914838
-190.43094,11,6315.94061
-175.275129,10,6315.969548
-92.296136,13,6316.011003
-149.741655,8,6316.032402
-273.387686,15,6316.061819
-288.726674,14,6326.367423
-1068.740495,100,6326.544985
-123.667112,6,6326.570487
-127.530983,8,6326.592304
-214.888476,10,6326.611727
-1259.773455,100,6326.863604
-130.543133,9,6326.893116
-225.875717,10,6326.928177
-300.015373,15,6326.969935
-1044.333143,100,6327.143321
-170.366869,10,6337.621295
-1268.146699,100,6337.821088
-993.666885,100,6338.09622
-1530.425122,100,6338.273271
-974.181795,100,6338.454871
-153.194707,12,6338.492474
-214.873406,12,6338.526247
-1037.275876,100,6338.761807
-1126.856932,100,6338.940174
-93.006803,7,6338.96866
-1004.670282,100,6349.668231
-941.419272,8,6349.694965
-1219.731734,100,6349.864277
-809.577676,5,6349.889782
-244.18985,20,6349.93699
-259.733554,12,6349.967755
-362.467037,15,6350.008487
-1353.568555,100,6350.202384
-186.338969,14,6350.246223
-197.020302,11,6350.284305
-220.54698,14,6360.895347
-172.495805,9,6360.92133
-2259.939795,100,6361.12383
-158.687428,10,6361.157264
-449.485392,14,6361.195288
-120.278382,8,6361.221137
-50.976407,7,6361.234559
-1687.223666,100,6361.430076
-253.258004,11,6361.457849
-1131.326325,100,6361.741963
-1998.48311,100,6372.623126
-494.416583,35,6372.692833
-141.10917,8,6372.713284
-974.338272,100,6372.886511
-1279.502228,100,6373.079607
-213.10209,11,6373.102354
-206.725991,10,6373.13389
-213.480236,11,6373.170571
-1607.864711,100,6373.361389
-827.852682,100,6373.626424
-223.476905,11,6384.06166
-1106.05952,100,6384.251621
-796.591543,8,6384.275818
-258.647033,13,6384.315528
-276.748035,12,6384.346606
-77.526975,7,6384.371422
-1147.657926,100,6384.554931
-193.164437,10,6384.576608
-177.47102,8,6384.606763
-322.589069,14,6384.634103
-401.645448,25,6395.070411
-132.362067,14,6395.11308
-143.302712,9,6395.133732
-148.080301,8,6395.165108
-986.642217,8,6395.182534
-1041.514292,100,6395.352367
-333.234237,12,6395.388731
-162.512635,9,6395.417113
-950.303634,100,6395.604596
-116.892276,5,6395.627658
-880.347548,100,6406.498412
-368.42934,13,6406.533498
-260.65179,13,6406.567726
-194.275092,10,6406.595446
-204.165502,11,6406.630567
-1153.695757,100,6406.845627
-1725.814923,100,6407.053002
-104.89184,6,6407.071752
-1325.101293,100,6407.247212
-1217.504965,100,6407.429193
-1647.502781,100,6418.221515
-31.203474,6,6418.249479
-1572.37712,100,6418.440401
-196.154184,10,6418.471889
-1479.396854,100,6418.667347
-251.837396,9,6418.689298
-870.433986,3,6418.710568
-204.528125,11,6418.740604
-1273.787174,100,6418.940583
-979.730351,100,6419.220377
-953.188903,100,6430.06585
-1275.435407,100,6430.253395
-1345.461478,100,6430.450686
-829.842545,100,6430.693356
-1045.419298,100,6430.867492
-1231.93595,100,6431.143985
-653.72375,7,6431.161616
-1306.487036,100,6431.33249
-1177.052082,100,6431.516011
-261.780598,12,6431.552758
-1236.577803,100,6442.275167
-1576.299702,100,6442.460428
-243.996531,13,6442.498187
-140.581504,8,6442.522322
-810.622174,100,6442.705776
-1033.280072,100,6442.988907
-229.593337,11,6443.010985
-187.196307,9,6443.041649
-77.660668,7,6443.07076
-198.534108,11,6443.094689
-995.620317,100,6453.665513
-996.958309,100,6453.913425
-887.082176,100,6454.088255
-1107.977706,100,6454.321031
-879.365632,4,6454.342047
-96.594716,12,6454.371537
-151.433382,8,6454.400306
-1784.408774,100,6454.651265
-330.312037,13,6454.690927
-934.629783,100,6454.912979
-1175.132214,100,6465.939313
-121.757435,10,6465.9692
-133.675688,9,6465.995485
-1728.867659,100,6466.215673
-243.509614,12,6466.251321
-893.094957,6,6466.273094
-220.441813,12,6466.302683
-169.896945,15,6466.34819
-732.463548,2,6466.365762
-1751.044781,100,6466.564162
-101.675766,6,6477.064084
-194.408145,10,6477.09117
-927.416382,100,6477.296625
-908.406184,100,6477.596001
-1476.845937,100,6477.771494
-224.375409,12,6477.808321
-903.610374,100,6478.066269
-240.747506,9,6478.088655
-229.986185,11,6478.128055
-267.206087,13,6478.160692
-210.79966,9,6488.711484
-2023.110202,100,6488.903025
0.624789,5,6488.921609
-150.216297,7,6488.941111
-1060.06334,100,6489.114401
-201.323372,10,6489.147824
-1193.997681,100,6489.40341
-1164.063446,100,6489.625172
-1061.373868,100,6489.902398
-1648.271572,100,6490.102541
-222.216081,12,6500.896122
-239.099342,8,6500.921661
-755.306595,3,6500.929088
-1259.663915,100,6501.19735
-228.358025,11,6501.228343
-276.43072,13,6501.262776
-179.797035,9,6501.288986
-258.989331,11,6501.326126
-1208.404356,100,6501.532703
-168.700339,12,6501.56455
-167.768291,16,6512.336837
-207.075387,9,6512.365155
-115.093987,12,6512.405595
-219.954183,9,6512.430814
-152.323327,9,6512.448058
-143.189123,8,6512.462684
-993.539998,100,6512.654401
-1340.290342,100,6512.851376
-216.052583,9,6512.882376
-274.012941,13,6512.922659
-82.711862,6,6523.368964
-1055.064267,12,6523.398045
-879.887553,100,6523.583327
-868.980351,100,6523.770957
-250.783112,11,6523.795046
-215.580814,12,6523.830674
-1063.991589,100,6524.00773
-1131.260138,100,6524.18565
-182.549393,9,6524.207358
-2522.335745,100,6524.378471
-237.425853,12,6534.939707
-92.386505,9,6534.970375
-98.97312,9,6535.0007
-330.853733,13,6535.041106
-792.235586,4,6535.060694
-405.284833,18,6535.10025
-739.880304,100,6535.331027
-230.03277,10,6535.352874
-777.244948,3,6535.374604
-820.400301,100,6535.608946
-1188.356204,100,6546.279336
-1040.416845,100,6546.530007
-154.694523,8,6546.558849
-124.585064,9,6546.575971
-90.044556,7,6546.590456
-1008.573386,100,6546.854515
-993.548079,100,6547.048131
-52.890815,7,6547.075403
-2632.86907,100,6547.247857
-1002.817295,100,6547.450229
-926.057946,100,6558.220108
-229.568005,11,6558.257474
-905.775388,100,6558.559959
-1373.280517,100,6558.757602
-154.138992,8,6558.786956
-1431.251007,100,6558.991471
-1548.138813,100,6559.260814
-1579.70275,100,6559.444953
-156.878844,9,6559.472062
-291.690971,11,6559.506655
-235.985719,12,6570.117687
-243.48975,13,6570.15214
-187.265234,10,6570.18221
-1187.2219,100,6570.384268
-14.337685,5,6570.408392
-304.627993,17,6570.459396
-301.905774,13,6570.487765
-184.891414,11,6570.518816
-116.676469,8,6570.544639
-1385.333584,100,6570.73861
-1478.316374,100,6581.476696
-103.189617,11,6581.511304
-116.509612,10,6581.546182
-115.670103,8,6581.571404
-90.031089,11,6581.59441
-147.898306,9,6581.62245
-213.960516,9,6581.638423
-1209.610912,100,6581.8061
-948.977121,10,6581.826025
-944.930767,100,6582.146702
-173.32574,9,6592.667499
-92.735487,9,6592.699223
-117.061314,12,6592.737487
-872.408464,3,6592.756309
-158.346425,9,6592.784757
-312.307697,13,6592.822425
-390.412723,14,6592.857252
-1290.892888,100,6593.106871
-1987.761708,100,6593.303133
-1909.258341,100,6593.501897
-178.08924,9,6604.059645
-844.099204,3,6604.082554
-346.950879,13,6604.115255
-74.296581,7,6604.137876
-125.357569,8,6604.156581
-1113.786298,100,6604.341727
-1341.791826,100,6604.536111
-104.935678,8,6604.557655
-1147.69261,100,6604.732431
-156.047183,6,6604.755974
-291.010022,12,6615.356887
-1454.923879,100,6615.541771
-940.912871,100,6615.737186
-1012.174097,100,6615.94472
-250.51211,14,6615.977776
-168.664147,13,6616.016734
-1084.582583,100,6616.293411
-241.715658,9,6616.324321
-2971.858422,100,6616.505493
-1326.824226,100,6616.687844
-210.214155,13,6627.436455
-1334.902673,100,6627.618628
-1215.399749,100,6627.801825
-208.736861,9,6627.82832
-199.657889,10,6627.864426
-1402.552047,100,6628.047113
-326.761044,14,6628.087348
-110.852632,8,6628.109116
-108.07467,7,6628.124764
-170.140273,9,6628.144275
-323.825692,12,6638.511995
-941.251273,6,6638.534936
-902.974411,100,6638.825878
-801.591321,100,6639.066106
-1645.968115,100,6639.242009
-5.036981,5,6639.266595
-301.0892,13,6639.295239
-135.254483,10,6639.32614
-1121.805355,100,6639.527766
-901.824367,100,6639.737276
-333.891613,13,6650.388253
-972.441393,100,6650.584938
-1574.526661,100,6650.770169
-153.033868,9,6650.800639
-782.234275,100,6651.048163
-1751.179402,100,6651.250436
-93.318566,10,6651.284399
-1418.53509,100,6651.487561
-124.518117,13,6651.528327
-1453.158889,100,6651.738238
-118.34123,7,6662.454322
-159.628065,13,6662.479975
-133.200378,12,6662.515387
-97.978363,7,6662.538479
-181.81743,9,6662.560236
-1767.165446,100,6662.764713
-144.462743,9,6662.790215
-224.839301,8,6662.805459
-825.588161,100,6663.038388
-87.30567,6,6663.053335
-363.454597,14,6673.62343
-166.063063,9,6673.648772
-1432.664514,100,6673.825995
-284.073199,11,6673.856444
-1268.706261,100,6674.03596
-1242.548171,100,6674.236223
-1024.105726,11,6674.272619
-230.625904,11,6674.305001
-305.574602,12,6674.339153
-861.008308,100,6674.517146
-958.357059,100,6685.311996
-288.650557,11,6685.34694
-136.177125,7,6685.37444
-363.962273,13,6685.399851
-120.922579,8,6685.423984
-2481.591914,100,6685.600542
-883.595167,6,6685.622607
-258.310449,12,6685.648886
-70.786284,7,6685.674868
-933.878671,100,6685.889877
-754.739241,100,6696.59299
-176.327559,11,6696.623024
-146.662145,8,6696.650859
-152.75642,8,6696.667623
-65.695677,6,6696.680268
-1441.357386,100,6696.873634
-947.364291,100,6697.098915
-229.754322,8,6697.117543
-372.94311,15,6697.14735
-135.817632,10,6697.174907
-236.079373,12,6707.718332
-294.150288,14,6707.755904
-948.959819,7,6707.777292
-1047.642388,9,6707.799147
-828.863221,100,6708.031589
-274.593752,11,6708.064646
-1236.868739,100,6708.26454
-233.104267,11,6708.301658
-223.721894,9,6708.332531
-258.391889,12,6708.37038
-961.598403,100,6719.16105
-1307.444094,100,6719.341866
-287.037833,12,6719.377077
-265.580517,12,6719.410339
-1422.067572,100,6719.607531
-94.124496,7,6719.635
-189.258281,10,6719.657447
-1163.383629,100,6719.859743
-809.553092,100,6720.091268
-153.379308,12,6720.127782
-922.500011,100,6730.97526
-175.343293,10,6731.000609
-1222.850163,100,6731.181204
-1085.926751,100,6731.369309
-1905.007266,100,6731.567563
-1051.877661,7,6731.597943
-1512.302596,100,6731.769146
-129.651913,8,6731.797224
-201.592034,9,6731.818314
-1342.269542,100,6732.002383
-151.372547,10,6742.64638
-155.594758,8,6742.673517
-1263.833217,100,6742.884942
-222.29992,8,6742.907963
-861.446549,5,6742.935493
-251.819617,12,6742.965854
-358.820822,13,6742.998207
-331.899139,11,6743.028625
-252.596744,12,6743.062438
-1109.663875,100,6743.249058
-1746.180066,100,6754.015327
-217.963881,12,6754.039588
-267.191998,12,6754.074616
-235.260838,12,6754.106891
-73.792101,6,6754.128844
-236.046718,13,6754.157233
-223.911303,12,6754.190677
-207.885252,11,6754.221802
-269.186657,24,6754.283359
-135.385726,8,6754.298466
-1362.358451,100,6765.104869
-929.808817,10,6765.130371
-112.226555,6,6765.155396
-355.066833,14,6765.18592
-115.518761,7,6765.206726
-1025.893475,100,6765.408891
-942.160983,6,6765.422463
-1339.80391,100,6765.607574
-875.613582,100,6765.897817
-268.248701,12,6765.932815
-269.237832,11,6776.524695
-257.62439,21,6776.591934
-227.18846,10,6776.62205
-219.818709,10,6776.655206
-47.071524,5,6776.679569
-48.056014,6,6776.699093
-132.366582,11,6776.725675
-1117.02186,100,6776.940796
-48.181777,6,6776.966505
-1058.80582,100,6777.16227
-1070.365801,100,6787.932849
-124.086942,7,6787.959024
-225.417849,11,6787.982858
-247.007813,12,6788.018671
-128.570984,6,6788.040271
-856.236362,3,6788.054373
-150.958691,7,6788.075703
-404.298394,14,6788.104127
-1360.071634,100,6788.295157
-1683.722773,100,6788.475294
-2047.267976,100,6799.257579
-992.194154,100,6799.442804
-1478.190182,100,6799.64134
-1097.174931,100,6799.827201
-203.891514,10,6799.862726
-767.328031,100,6800.099081
-940.187837,100,6800.295044
-874.344634,8,6800.32302
-117.158272,18,6800.385612
-256.374955,12,6800.413439
-302.138886,13,6810.956994
-939.03996,100,6811.154688
-146.974595,7,6811.179821
-114.994767,8,6811.197181
-126.016574,10,6811.21746
-226.534413,10,6811.250522
-249.908962,14,6811.291328
-201.15813,9,6811.316588
-190.038459,10,6811.351505
-249.81358,17,6811.39992
-1885.545746,100,6822.243075
-265.646953,12,6822.280686
-1049.807519,100,6822.458458
-73.566029,6,6822.487069
-216.568495,10,6822.510189
-16.534709,5,6822.534051
-2187.011661,100,6822.727055
-321.827632,14,6822.769517
-1419.46506,100,6822.94388
-1663.603671,100,6823.130847
-137.255764,9,6833.600012
-229.504716,13,6833.626124
-81.748995,8,6833.652368
-206.30597,11,6833.688702
-1152.469061,15,6833.729636
-1199.777154,100,6833.921663
-163.158932,8,6833.950427
-1974.405885,100,6834.129926
-359.917372,12,6834.156458
-844.861491,100,6834.392289
-165.932858,7,6844.856814
-103.914679,9,6844.879883
-1013.559999,6,6844.906106
-86.051242,8,6844.927867
-213.516694,10,6844.962466
-1352.360008,100,6845.169862
-162.179268,9,6845.19308
-1000.338156,100,6845.375706
-1180.90139,100,6845.584301
-137.169464,10,6845.614487
-142.461945,8,6856.737044
-901.505821,100,6856.992106
-868.480716,12,6857.029802
-1291.75181,100,6857.229836
-346.222384,12,6857.262527
-863.781653,100,6857.459855
-136.860791,11,6857.49586
-207.212832,9,6857.523453
-867.555353,100,6857.720453
-802.894406,4,6857.730593
-2329.398255,100,6869.295216
-279.272926,11,6869.318418
-1369.764658,100,6869.548143
-288.065552,10,6869.582964
-910.872994,100,6869.766376
-285.726973,13,6869.805538
-1199.784097,100,6870.005254
-175.448181,8,6870.029815
-191.24538,11,6870.05198
-1536.154059,100,6870.233478
-109.462444,8,6880.689034
-752.469549,100,6880.862293
-1228.780824,100,6881.039821
-275.719819,15,6881.068684
-240.288159,12,6881.094707
-151.237518,11,6881.12814
-1032.06673,100,6881.30662
-155.77524,9,6881.324945
-196.249551,10,6881.359456
-986.219444,100,6881.625734
-1089.137772,100,6892.372158
-726.832675,9,6892.401324
-250.027012,13,6892.444267
-196.12973,12,6892.472823
-316.644251,15,6892.51098
-200.748312,9,6892.532496
-247.496654,10,6892.553371
-1334.258955,100,6892.752414
-182.386065,8,6892.782704
-1440.168169,100,6892.978967
-262.072673,11,6903.597931
-118.217422,6,6903.623553
-1017.343172,100,6903.815028
-2359.690736,100,6903.994991
-172.044999,10,6904.028957
-838.051171,100,6904.228983
-1222.640401,100,6904.415338
-1199.34953,100,6904.595647
-264.530059,11,6904.630891
-1890.034009,100,6904.829961
-1000.572804,100,6915.663784
-193.843552,10,6915.688935
-126.210731,6,6915.714639
-1399.357712,100,6915.888401
-129.451808,10,6915.923265
-806.889278,100,6916.16702
-44.510646,6,6916.183198
-1017.54234,7,6916.20203
-264.770421,12,6916.225404
-1414.097667,100,6916.447804
-144.080831,8,6926.976069
-152.339113,7,6926.992666
-215.067108,8,6927.010727
-271.124369,12,6927.034812
-138.541912,8,6927.061054
-295.011838,13,6927.084647
-235.322127,16,6927.124766
-202.732494,10,6927.148197
-51.216201,6,6927.175135
-1427.127461,100,6927.353146
-108.091813,8,6937.952333
-257.383352,12,6937.979048
-118.115935,9,6938.009677
-75.838019,11,6938.043762
-68.452472,6,6938.066216
-466.569887,31,6938.128724
-1129.6313,100,6938.324111
-1443.450333,100,6938.515727
-199.498225,8,6938.537057
-1179.022956,100,6938.707579
-964.467211,6,6949.209229
-1180.493713,100,6949.40161
-223.263125,10,6949.433415
-192.67676,9,6949.463543
-372.872883,14,6949.489459
-95.514123,8,6949.512079
-279.309512,14,6949.539408
-1455.861834,100,6949.733303
-140.275109,9,6949.767267
-245.157209,12,6949.804122
-181.489564,14,6960.30589
-87.884208,6,6960.319694
-281.293136,15,6960.351106
-312.436588,12,6960.379242
-198.069369,10,6960.409039
-222.539849,10,6960.442657
-244.936045,10,6960.476139
-1210.996195,100,6960.659371
-123.296942,12,6960.697562
-219.26803,11,6960.731195
-154.219668,8,6971.430167
-1394.777125,100,6971.603336
-143.58395,9,6971.632626
-1554.480248,100,6971.816345
-331.381929,24,6971.90154
-161.067391,9,6971.931997
-79.470529,8,6971.947938
-74.6541,10,6971.969844
-782.026818,4,6971.991884
-854.199253,100,6972.223591
-1664.483415,100,6983.011569
-112.966266,9,6983.041983
-255.272713,12,6983.063412
-29.819785,7,6983.08896
-141.837678,7,6983.107164
-998.016018,100,6983.281931
-215.587007,9,6983.312334
-921.631972,100,6983.632515
-1435.835193,100,6983.816851
-152.374083,8,6983.843601
-772.276565,100,6994.504667
-146.979554,14,6994.547304
-1022.950883,100,6994.730748
-132.799849,9,6994.751021
-839.664847,100,6995.003795
-114.587057,9,6995.036604
-142.455363,9,6995.06827
-97.039612,7,6995.0814
-161.435185,10,6995.10412
-136.447786,10,6995.138889
-1135.028995,100,7006.076245
-1813.109829,100,7006.299086
-317.019289,24,7006.377409
-1341.244947,100,7006.562132
-353.187425,13,7006.604736
-46.484418,6,7006.631779
-1199.119527,100,7006.874211
-276.83586,12,7006.901616
-11.978755,7,7006.92673
-1668.840044,100,7007.14382
-147.878624,10,7018.178467
-365.193056,13,7018.212476
-152.283449,9,7018.239089
-254.630176,10,7018.274122
-1212.42921,100,7018.479607
-222.965508,10,7018.507822
-269.288894,12,7018.545096
-751.618157,100,7018.736554
-1029.431785,100,7018.90939
-1538.808915,100,7019.143683
-1398.490477,100,7030.704776
-143.809193,11,7030.737342
-312.584655,18,7030.784984
-407.255316,17,7030.838012
-220.514626,9,7030.868793
-1146.045991,100,7031.076737
-361.472817,13,7031.106673
-336.928122,13,7031.139767
-334.295029,15,7031.176422
-138.469665,8,7031.198711
-310.289079,14,7043.287434
-160.159383,10,7043.316582
-954.719817,100,7043.517774
-217.6315,11,7043.554374
-1540.135375,100,7043.773142
-306.952103,9,7043.797353
-126.213132,9,7043.830576
-190.346446,11,7043.870606
-144.048471,8,7043.892883
-113.543985,10,7043.91359
-293.758964,11,7055.832654
-1232.319861,100,7056.093067
-210.624679,10,7056.125393
-54.08798,7,7056.152897
-18.654692,7,7056.170854
-838.349898,100,7056.437931
-186.532714,9,7056.474058
-29.604804,7,7056.504413
-205.437889,7,7056.536414
-207.681269,8,7056.557891
-355.263967,14,7068.375966
-97.051302,6,7068.411634
-221.691175,11,7068.437631
-1051.945231,100,7068.637305
-241.467769,11,7068.673542
-103.589187,8,7068.695832
-563.278423,76,7068.933757
-1688.632,100,7069.124394
-326.493939,12,7069.152926
-391.189741,25,7069.214887
-960.858465,100,7080.976506
-151.713763,6,7081.003823
-1010.869026,100,7081.19446
-104.957891,8,7081.226167
-467.064174,14,7081.26913
-218.079107,9,7081.296147
-260.658394,10,7081.329198
-240.418369,9,7081.36009
-849.712426,100,7081.65256
-1289.733564,100,7081.855335
-1388.313826,100,7093.36391
-910.883263,100,7093.612506
-1363.135801,100,7093.820848
-1605.287161,100,7094.022566
-225.718201,10,7094.054851
-342.452735,19,7094.103929
-196.166787,9,7094.134677
