#{"t_start": 1693881991.4190536, "env_id": "UR5ObsReach-v1"}
r,l,t
-16.848042,7,4750.067876
-1068.388177,100,4750.250048
-61.057028,6,4750.266153
-226.586571,8,4761.796197
-1343.479437,100,4762.075102
-49.518708,6,4762.092823
-131.904198,5,4762.110763
-224.828237,9,4762.131679
-123.406807,6,4762.158895
-129.330019,7,4762.180643
-191.102741,5,4762.20765
-117.510815,6,4762.225601
-42.229012,5,4762.241038
-95.895523,7,4773.487396
-165.89325,5,4773.499883
-94.617894,8,4773.522432
-116.531374,7,4773.537464
-144.847854,9,4773.562183
-198.681296,8,4773.594897
-78.134421,7,4773.621067
-903.791884,100,4773.855782
-211.133703,9,4773.880163
-46.975365,5,4773.90119
-156.543278,8,4785.21679
-94.414626,5,4785.245007
-46.12286,7,4785.264276
-57.82209,5,4785.276749
-39.352487,7,4785.297521
-168.104552,7,4785.314312
-160.44207,12,4785.341141
-141.618923,7,4785.364098
-115.692736,5,4785.376765
-1005.453049,6,4785.401831
-36.775614,6,4796.27167
-71.883602,6,4796.290007
-209.399414,7,4796.306093
-67.064598,4,4796.319476
-247.092413,7,4796.339881
-82.587473,7,4796.356367
-82.321707,7,4796.373378
-92.166623,7,4796.395802
-869.373005,100,4796.60274
-81.410503,5,4796.622285
-226.499223,8,4807.855238
9.900169,4,4807.876994
-80.756554,6,4807.896929
-170.56369,7,4807.916435
-146.566734,8,4807.935182
-935.3718,100,4808.114648
-15.626288,6,4808.131939
39.174912,5,4808.146097
-84.689533,6,4808.163813
-840.323792,3,4808.180071
-79.040308,6,4819.325083
-115.657242,6,4819.340704
24.139765,5,4819.354988
1.214111,4,4819.370402
-167.755163,8,4819.395075
-100.32039,8,4819.410531
-189.545191,6,4819.423448
-214.879223,11,4819.450685
-83.111474,7,4819.476432
-902.610203,100,4819.673972
-135.851867,7,4830.77302
-123.389299,7,4830.801111
-144.24664,8,4830.821976
-888.399153,100,4831.113727
-148.973724,6,4831.138105
35.747112,6,4831.150647
-92.892543,8,4831.170639
-86.333162,5,4831.182861
-110.236565,6,4831.199588
-160.741716,9,4831.224504
-82.670775,7,4842.528823
-214.79512,9,4842.547519
-27.079697,6,4842.560828
-67.008594,7,4842.579161
-9.248899,6,4842.593054
-117.446942,7,4842.613663
-3.914385,6,4842.626657
-114.817771,9,4842.651056
-85.222457,9,4842.684127
31.162829,5,4842.708056
-144.945192,5,4853.986246
-144.946909,8,4854.0079
-62.742802,6,4854.036054
-61.565867,8,4854.057051
-103.892564,8,4854.073984
-167.651798,11,4854.098574
-70.234633,9,4854.126878
-16.069233,5,4854.151305
-53.062002,5,4854.168007
-210.999484,8,4854.190868
-78.866043,6,4865.545808
-240.836609,8,4865.566748
-30.860928,7,4865.580892
-55.193976,10,4865.608407
-59.412055,5,4865.628304
-917.32523,100,4865.820213
-1021.156365,100,4866.040538
-59.534538,6,4866.063025
-691.668571,100,4866.245302
-30.065847,6,4866.262653
25.792711,5,4877.423419
-83.851839,6,4877.440572
-2462.794064,100,4877.719516
-80.26988,6,4877.738808
-71.579095,6,4877.756658
-74.506863,5,4877.771119
-176.153037,8,4877.793508
-2.651686,6,4877.807584
-52.516991,5,4877.821232
-183.89853,9,4877.847767
-123.78108,7,4889.350846
-1378.13879,100,4889.685061
-50.60832,6,4889.700005
-127.24736,7,4889.717054
-37.410131,7,4889.735223
-83.650723,6,4889.749532
-120.14633,7,4889.767364
-221.951161,10,4889.793025
-207.671704,14,4889.838883
-34.45404,6,4889.86674
-58.083315,6,4901.126927
-96.562836,6,4901.142464
-61.769339,7,4901.160733
-46.699636,6,4901.1753
-57.78138,8,4901.196788
-177.531893,8,4901.212974
-104.512489,5,4901.225361
42.236073,5,4901.241202
-877.98227,100,4901.5256
-45.447124,5,4901.541181
-110.775285,6,4912.868994
-81.304886,8,4912.889616
-989.894522,100,4913.129174
-39.041846,6,4913.153836
-100.190714,5,4913.168209
-32.566,6,4913.186222
-132.924806,5,4913.200365
-24.53066,7,4913.220968
17.845793,5,4913.234203
-66.197446,6,4913.252691
-183.566473,8,4924.549913
-88.138485,7,4924.582206
-107.74509,6,4924.594969
-139.831648,8,4924.617428
-170.599535,7,4924.647939
-39.079161,7,4924.665337
-219.820605,8,4924.683315
-23.072231,5,4924.710431
-398.69651,13,4924.749919
-52.421528,5,4924.760904
-24.227223,4,4936.218156
-95.25119,6,4936.238136
1.043482,5,4936.253803
-2288.244715,100,4936.564817
-148.79346,10,4936.60014
-181.423777,6,4936.625151
-96.241867,7,4936.641347
-133.77749,8,4936.65993
-62.564627,7,4936.694241
-1083.54824,100,4936.970974
-144.002159,6,4948.365833
-133.865351,7,4948.384485
-47.911732,5,4948.397268
-4434.98737,100,4948.684197
-102.606722,7,4948.700205
-204.681034,6,4948.716662
-1030.686076,100,4948.906058
-61.048016,8,4948.936734
-147.945675,8,4948.952829
-224.463544,8,4948.97017
-158.253368,5,4960.257051
-125.033546,7,4960.276469
-6.900722,6,4960.291467
-158.044295,6,4960.308914
-33.909811,5,4960.322842
-270.548552,12,4960.35781
-125.110245,7,4960.37689
-89.766144,5,4960.389749
-162.872721,12,4960.421015
-72.507048,7,4960.443469
-88.503405,5,4971.468993
-55.22092,6,4971.486824
-67.685641,5,4971.503649
-18.106077,7,4971.520038
-61.902582,6,4971.534563
-165.52199,8,4971.555596
-101.13446,6,4971.568658
-71.117918,7,4971.587919
-213.303917,9,4971.606554
-72.559352,7,4971.639513
-860.267613,100,4982.96977
-213.513037,8,4982.997548
-161.10903,7,4983.018188
-262.662076,8,4983.048015
-172.782634,8,4983.068491
-60.888313,7,4983.096462
-37.155982,5,4983.109134
-144.790532,6,4983.127691
-9.68579,6,4983.1449
-110.309993,10,4983.168943
-23.02718,7,4994.506664
6.410299,7,4994.522947
-179.672701,8,4994.539896
-157.654039,7,4994.555813
-231.921131,8,4994.573251
-122.059452,8,4994.591087
-82.646473,8,4994.60732
-38.308416,6,4994.620495
-27.224529,6,4994.639831
-76.392517,8,4994.657022
-982.216644,100,5006.14659
-929.292199,100,5006.438903
-110.617965,8,5006.466639
-158.243783,7,5006.483164
-141.351385,8,5006.502026
-172.789536,8,5006.534464
31.777999,6,5006.547804
-130.504824,7,5006.567002
39.208025,6,5006.580991
-153.858419,6,5006.599463
-208.798491,8,5017.698031
-198.125133,10,5017.73632
-55.59446,7,5017.758867
-157.550362,6,5017.773203
-187.806958,8,5017.794542
-1171.833581,100,5018.084359
-146.118014,7,5018.114609
-102.479454,6,5018.140381
-102.076471,8,5018.160821
-249.627464,9,5018.181918
-154.155874,7,5029.686765
-69.647028,7,5029.702367
-142.808096,7,5029.72021
-192.797611,6,5029.735012
-87.037653,6,5029.751518
-1889.146769,100,5030.103049
-78.608136,7,5030.11932
-41.429874,6,5030.134013
-145.6515,8,5030.155183
-1412.294086,100,5030.502375
-72.565216,9,5041.935119
-804.993591,100,5042.131024
-882.983859,100,5042.461945
-97.764693,6,5042.478515
4.444975,4,5042.490417
-223.338841,9,5042.524543
-77.916234,7,5042.550488
-252.788223,10,5042.584755
-73.552565,7,5042.612587
11.248333,6,5042.627684
-179.320795,7,5054.027502
-25.4653,6,5054.053834
-76.674804,7,5054.071923
-49.767154,5,5054.084988
-133.366592,5,5054.102498
-76.184007,8,5054.124579
4.162422,6,5054.136927
-96.726009,6,5054.153728
-351.329351,11,5054.182334
-825.885956,4,5054.20242
-55.507305,7,5065.397528
-159.900466,7,5065.416114
-97.44262,7,5065.431793
-68.998219,5,5065.445674
-55.651047,4,5065.460427
-70.009145,6,5065.480352
-145.999101,7,5065.499948
-82.706695,5,5065.511297
-145.697169,5,5065.531832
-102.913975,6,5065.546062
-28.457528,4,5076.803163
-117.642655,8,5076.826011
-778.249986,100,5077.186853
-185.37883,8,5077.209098
-220.862101,8,5077.226517
-92.801904,6,5077.239923
-202.067871,7,5077.258709
-85.775063,7,5077.276313
-144.900229,7,5077.291768
-98.962906,6,5077.306828
12.678739,5,5088.513828
-819.712168,100,5088.706575
-128.232657,7,5088.735856
16.677958,5,5088.747835
-244.481312,9,5088.771123
-157.276575,8,5088.802348
-230.72718,8,5088.81887
4.049391,4,5088.829292
-35.618438,6,5088.850931
-87.047099,7,5088.867777
-306.923474,15,5100.16142
-122.002659,7,5100.178286
-161.525401,21,5100.227909
-63.983742,5,5100.242492
-3.60661,7,5100.261553
-844.421074,4,5100.274323
-230.81405,8,5100.299364
-161.81815,6,5100.326402
-117.089678,8,5100.345216
-874.918358,3,5100.358393
-841.784983,4,5111.589084
-110.037472,7,5111.602887
1.698141,4,5111.614653
-199.099195,9,5111.643031
-3602.344807,100,5111.987315
-43.022474,6,5112.002881
-199.012026,9,5112.03391
-223.133893,8,5112.058246
-1384.477237,100,5112.351698
-80.635394,7,5112.371152
-63.022998,8,5123.58223
-76.247377,8,5123.599068
-1137.080139,100,5123.848972
-240.512003,9,5123.873592
4.416528,7,5123.897531
-38.688921,7,5123.914462
-294.411768,8,5123.932966
-33.687046,7,5123.947
-49.06023,8,5123.966433
-230.075119,10,5123.986128
-2523.011295,100,5135.637826
-153.672356,8,5135.659384
-259.440289,9,5135.679591
-114.090927,7,5135.706764
-211.450111,9,5135.727871
-947.742932,100,5135.929241
-37.536438,5,5135.953964
34.67189,4,5135.968797
-76.78513,5,5135.988075
-90.657242,6,5136.007206
-850.446539,100,5147.553977
-201.096905,7,5147.584658
13.218796,6,5147.600171
-82.804132,8,5147.620445
-39.747448,6,5147.648931
-124.624649,5,5147.664135
-1206.226879,100,5147.906722
-2120.230182,100,5148.194441
-92.959266,9,5148.223537
-76.417515,7,5148.251175
-186.001089,7,5160.011797
-116.47212,6,5160.026279
-227.315566,8,5160.050328
-54.715637,6,5160.076821
-1094.95978,100,5160.411838
-163.7612,12,5160.436999
34.914039,5,5160.458223
-237.457408,10,5160.484219
0.124264,6,5160.510004
-178.816995,8,5160.531175
-131.610262,7,5172.620961
-130.23016,6,5172.638258
-135.457493,9,5172.660945
-197.257512,9,5172.694679
-191.280411,8,5172.723307
-225.689713,8,5172.740135
-123.890686,5,5172.753561
-197.96439,9,5172.777094
-226.06039,11,5172.816177
-122.684971,6,5172.836866
-177.506634,7,5184.231612
-816.348771,100,5184.419914
-56.244284,6,5184.446083
-112.050272,5,5184.461462
34.76009,5,5184.477653
-184.889614,8,5184.499731
-224.294353,10,5184.519925
-68.292477,6,5184.547867
-192.476543,13,5184.58156
-10.02619,4,5184.593254
-44.646566,6,5195.990621
-8.552582,5,5196.005197
-90.730892,6,5196.02344
16.419523,7,5196.042183
-2804.543705,100,5196.28767
-104.662414,8,5196.310464
-27.204803,6,5196.322851
-172.38615,7,5196.345436
-268.11263,10,5196.383308
-1397.92547,100,5196.692983
-270.140778,8,5208.071379
-1076.827713,100,5208.41473
-52.522335,5,5208.43178
-18.656899,6,5208.450961
-74.663349,7,5208.468816
-83.184647,6,5208.483377
-70.088252,6,5208.501768
-91.100975,7,5208.518799
-228.529282,8,5208.536764
-118.772188,6,5208.550243
-202.226557,7,5219.977184
-841.839262,100,5220.210335
-3914.323559,100,5220.559068
-85.757259,6,5220.576506
-146.151133,9,5220.600219
-146.561739,7,5220.627674
-1117.052717,100,5220.909415
-181.127264,7,5220.928096
-965.362838,100,5221.102233
-892.867924,10,5221.145733
-179.903332,8,5232.743865
-55.290815,5,5232.768399
-132.1128,9,5232.79175
-116.354731,7,5232.82269
-2394.353905,100,5233.102902
-167.572802,8,5233.123917
-10.668427,5,5233.136424
-196.430238,12,5233.167827
-212.321827,7,5233.18896
-107.997431,7,5233.205495
-1109.347611,100,5244.834789
-139.371668,8,5244.867057
-1475.818741,100,5245.202834
-105.564445,5,5245.22905
-239.233435,9,5245.254728
-183.995403,5,5245.278808
-103.252631,8,5245.299805
-113.357578,6,5245.313688
-201.164384,8,5245.337785
-45.188622,8,5245.36826
-17.448074,5,5256.723747
-1091.872237,100,5257.146461
46.605464,5,5257.17344
-110.140209,7,5257.19327
20.139063,5,5257.206282
-165.781985,7,5257.226185
-180.774755,8,5257.246184
-55.275627,6,5257.275986
-170.245321,8,5257.295722
-13.985917,7,5257.325659
-72.821775,7,5268.435896
-92.625458,6,5268.450857
-212.824835,10,5268.487401
-41.032032,5,5268.500115
-221.405724,9,5268.523432
-148.117222,8,5268.553979
-74.148621,7,5268.570369
-201.962145,6,5268.584759
-266.008114,9,5268.607092
-164.046812,8,5268.636525
-164.391212,6,5279.860035
17.736166,4,5279.872505
-148.503429,7,5279.895303
-2572.860643,100,5280.136297
-164.074601,9,5280.167481
-306.453408,8,5280.198999
-83.46244,7,5280.231105
-284.228448,11,5280.273833
-32.83617,7,5280.296013
-109.579769,6,5280.311831
-62.878367,7,5291.821331
-165.504475,8,5291.838737
-75.350003,7,5291.860758
-57.052621,7,5291.888137
-202.656719,8,5291.9059
-103.018412,8,5291.930235
-145.382736,9,5291.969376
-192.653723,8,5291.991235
-52.663562,8,5292.023474
-160.234043,7,5292.037982
-957.289185,5,5303.214807
41.198162,4,5303.225988
-117.251442,7,5303.24804
-87.448205,8,5303.266572
-112.820745,7,5303.284815
-154.799055,9,5303.320395
-44.566212,5,5303.346414
-13.039538,6,5303.362667
-4.678206,7,5303.38182
-84.541366,7,5303.399914
-153.558374,8,5314.875871
-73.398034,5,5314.888353
-138.484222,5,5314.903625
-1728.671766,100,5315.18876
-44.270314,7,5315.207557
-140.216275,6,5315.222062
-115.9831,9,5315.244828
-76.176177,6,5315.272838
-159.407259,8,5315.293124
-149.811743,11,5315.318017
-151.60498,8,5326.669789
-100.914678,7,5326.683968
-88.959785,9,5326.705986
-24.546697,7,5326.734094
-161.476992,8,5326.753396
-114.038284,5,5326.780463
-170.708842,9,5326.816557
5.347796,6,5326.833053
-43.133556,6,5326.849109
-63.257792,7,5326.867827
-42.252981,6,5338.242718
-111.014729,7,5338.25983
-34.810345,8,5338.287376
-100.481343,9,5338.323682
21.087006,6,5338.342363
-80.988954,5,5338.358325
-213.7939,6,5338.375761
-202.674014,8,5338.396616
-293.812677,10,5338.434908
-6.16728,5,5338.457722
-105.850529,7,5349.887415
-128.763335,7,5349.907034
-78.861526,5,5349.933444
-11.324953,7,5349.953384
-123.614346,7,5349.970469
-123.948476,6,5349.987242
-130.489446,7,5350.005903
-37.97184,8,5350.022677
-53.506076,6,5350.035464
-106.421989,7,5350.053761
-15.976097,4,5361.608601
-87.891164,5,5361.626393
-75.800659,7,5361.647652
-150.416859,8,5361.66498
-814.428266,100,5361.885671
-59.701128,7,5361.913436
-104.524432,6,5361.930625
-185.229538,9,5361.948998
-29.098015,5,5361.961287
-1364.890593,100,5362.244927
-200.956329,9,5373.593901
-194.700266,11,5373.634154
-115.710201,5,5373.653179
-67.089496,7,5373.67385
-204.794899,11,5373.69817
-105.530255,9,5373.728593
41.755862,5,5373.753192
-187.977251,9,5373.778837
-145.864604,12,5373.82263
-86.597387,6,5373.838544
-112.393911,9,5385.438525
-243.769256,12,5385.479529
-212.642621,10,5385.512178
-118.774223,6,5385.532673
-149.323059,10,5385.557728
-178.282824,12,5385.593646
-36.848131,4,5385.610884
19.724958,6,5385.631966
-78.220595,7,5385.651683
-97.803286,5,5385.662825
-16.661713,5,5397.255989
-12.125594,6,5397.274484
-152.471879,7,5397.295494
-18.112904,5,5397.307124
-217.590242,6,5397.325412
-845.02829,4,5397.340755
-137.123034,5,5397.358076
-162.699316,8,5397.37974
-183.920532,7,5397.410641
12.003702,6,5397.425363
-86.12199,5,5408.799371
-34.667998,7,5408.820869
-2.790945,6,5408.834799
-183.204163,7,5408.852864
-202.39056,9,5408.875168
-88.966745,8,5408.905148
-67.112347,5,5408.915717
-236.363293,10,5408.943027
-120.553307,7,5408.970483
-67.188778,9,5408.991098
-9.684306,6,5420.510929
-203.679932,8,5420.53695
-180.668934,9,5420.568269
-55.756412,6,5420.593582
-144.613659,6,5420.61032
-56.158068,7,5420.629563
-115.214916,6,5420.6443
-111.957805,9,5420.665549
-129.720928,6,5420.695596
-12.646398,7,5420.713341
-235.809214,9,5432.109698
-38.139152,7,5432.138894
-258.314668,12,5432.167459
-51.753137,6,5432.189213
-93.42653,6,5432.204367
-93.07481,6,5432.221323
-149.489065,6,5432.237087
-982.591339,7,5432.262852
-191.448135,8,5432.294584
-62.873745,6,5432.321147
23.99286,5,5443.494563
-167.30757,8,5443.516084
-129.035387,8,5443.534112
-100.917691,6,5443.549405
-135.862577,7,5443.565155
-159.852022,7,5443.582201
-306.199718,12,5443.61588
-42.02269,5,5443.627805
-194.499001,8,5443.654525
-99.206427,6,5443.681142
-181.907278,8,5455.028284
8.997618,6,5455.056346
-148.40361,8,5455.077851
-73.634744,5,5455.104734
-165.122006,8,5455.131239
38.330705,6,5455.156928
-32.263031,4,5455.170534
-69.624686,7,5455.191406
-65.162761,8,5455.210717
-168.775379,6,5455.223595
-40.575724,5,5466.513592
-107.390232,5,5466.532475
-204.979561,8,5466.552812
26.113741,5,5466.564345
-127.076021,7,5466.585284
-22.320895,6,5466.600312
-32.729364,7,5466.618824
-59.380651,5,5466.630603
-197.458281,9,5466.663362
-119.83713,9,5466.690178
-40.453505,5,5477.959053
-157.410482,8,5477.979566
28.197805,4,5477.989114
-87.784126,5,5478.006629
-169.305203,9,5478.031039
-59.608082,7,5478.060692
-183.996983,9,5478.08363
-143.592208,7,5478.112049
-1597.693583,100,5478.289315
-9.346303,7,5478.311182
-19.264771,4,5489.731492
-59.029785,4,5489.748113
-204.138342,7,5489.776383
-103.918817,8,5489.809431
-141.088009,7,5489.837492
-93.155643,7,5489.86129
-183.190056,8,5489.888138
-245.864338,8,5489.905424
-878.983222,100,5490.093004
-71.947753,6,5490.12247
-151.999561,7,5501.614649
-119.545853,9,5501.633355
-20.019352,5,5501.661016
-57.084379,7,5501.680218
-136.795506,6,5501.694791
-195.43108,7,5501.714016
-21.181059,11,5501.737566
-178.936024,10,5501.769805
-2.73986,7,5501.79707
-1571.448009,100,5502.081997
-88.025581,5,5513.436348
-188.981798,7,5513.456754
-53.652811,6,5513.472172
-49.784918,7,5513.491295
-20.352381,5,5513.503621
-101.227245,5,5513.520319
-34.645508,5,5513.536536
-261.275112,9,5513.562947
-50.21464,8,5513.592772
-94.919771,8,5513.608659
-12.205875,6,5524.830961
-317.980396,8,5524.85142
6.26812,6,5524.86462
21.041093,6,5524.881253
-253.234171,9,5524.903886
-170.968517,8,5524.934011
-97.76502,7,5524.949611
-105.705009,5,5524.963675
9.612948,7,5524.984213
-9.575973,6,5524.998519
-78.249568,8,5536.26179
-51.049611,5,5536.272771
-17.599638,6,5536.296821
-126.328501,7,5536.326975
-66.731064,7,5536.346295
40.971368,5,5536.372739
-33.917069,6,5536.390531
9.577965,4,5536.403578
-235.324963,12,5536.436019
-210.457479,9,5536.461716
-103.632718,10,5547.943485
-111.895966,7,5547.968166
-0.390292,6,5547.98543
-56.478498,6,5548.00046
-113.022935,10,5548.025907
-58.600283,8,5548.054895
-190.882896,12,5548.085596
-114.660069,7,5548.103295
-77.467354,6,5548.118482
-67.952669,6,5548.134155
-160.354738,9,5559.401605
-59.063925,7,5559.430605
-114.060707,9,5559.455114
-74.46908,5,5559.475704
-232.096579,11,5559.506961
-229.946782,8,5559.530924
-92.893378,7,5559.546391
-149.625021,8,5559.564862
-252.826597,10,5559.59676
-229.15752,5,5559.609475
-74.887114,8,5571.107686
-81.263972,5,5571.11845
-48.064792,7,5571.138858
-168.486938,7,5571.155357
-18.773118,7,5571.172832
-159.118711,8,5571.19157
30.673673,5,5571.218741
-183.459895,7,5571.238973
-203.129155,13,5571.265838
8.306117,5,5571.285505
-179.648222,8,5582.683079
-3.692346,6,5582.696601
24.193609,4,5582.70927
-138.346413,7,5582.731885
-119.319029,8,5582.754048
-14.379128,6,5582.779865
-152.294405,9,5582.804724
12.434778,4,5582.826167
-61.863545,8,5582.850388
-148.543818,7,5582.865224
-69.789603,6,5594.056185
-194.854765,11,5594.08419
-33.243079,7,5594.108962
-81.924323,6,5594.124749
-187.374713,9,5594.155169
-123.128677,5,5594.171224
-105.182596,7,5594.194475
19.97476,6,5594.223156
-68.793809,8,5594.242934
-98.257075,8,5594.261962
-1143.40965,100,5605.873694
-103.209966,7,5605.903535
-200.542893,9,5605.921191
-110.441135,6,5605.949275
-142.394897,10,5605.983264
-49.630669,5,5605.999308
-27.663356,7,5606.017806
-170.3212,8,5606.035652
-232.284702,9,5606.054407
-268.673485,7,5606.084422
-95.966412,7,5617.428882
36.071728,4,5617.439125
-2.858397,6,5617.459069
-49.134096,6,5617.475338
-831.817785,100,5617.666152
-13.88676,6,5617.694948
-91.252001,5,5617.707457
-148.134621,6,5617.725764
-194.311971,5,5617.741431
-79.388571,5,5617.757037
-84.677011,5,5629.034681
-135.023858,10,5629.061909
-65.8729,6,5629.085594
10.691168,6,5629.102088
-50.821749,7,5629.126616
-177.387143,7,5629.153532
-187.815356,8,5629.176002
-50.138608,7,5629.204913
-882.301193,4,5629.216723
-98.915351,8,5629.240731
-215.018412,9,5640.566715
-71.399137,6,5640.5971
-207.728151,6,5640.611846
-182.940269,8,5640.631709
-175.74465,8,5640.648252
-40.588648,7,5640.663647
-1009.912801,26,5640.731209
-30.717873,6,5640.745106
-192.09587,12,5640.776617
-173.962602,9,5640.802799
-127.021502,8,5652.342239
-172.315899,5,5652.354539
-1233.134492,100,5652.623724
-183.471838,7,5652.642045
-101.792057,7,5652.656111
-120.39772,6,5652.671649
-87.868147,5,5652.688021
-143.039492,8,5652.710105
-761.033112,2,5652.735343
-148.44149,7,5652.758106
-152.657633,7,5664.416092
-79.330817,7,5664.433037
-63.70963,8,5664.452922
-72.140068,8,5664.485382
-98.293186,6,5664.498441
-0.637823,6,5664.515242
-144.085201,7,5664.533749
-30.865821,6,5664.549027
-141.379965,8,5664.571072
-54.592529,8,5664.602322
-45.927138,7,5675.842826
-113.284464,8,5675.861106
-784.456665,100,5676.073358
-40.830098,6,5676.091698
-136.086916,4,5676.108461
-113.280405,7,5676.127206
-97.397878,7,5676.143972
14.383936,4,5676.154364
-247.502831,6,5676.174856
-56.45904,6,5676.19113
-19.34343,8,5687.605823
-84.23782,9,5687.640229
-96.168846,5,5687.666318
-85.290349,5,5687.683774
-187.944786,7,5687.704051
-50.398899,7,5687.719965
-1766.585349,100,5688.053772
-1628.74809,100,5688.414231
-122.300227,7,5688.437281
-102.857419,9,5688.457512
-273.58493,9,5699.919183
-55.043684,7,5699.945832
-54.519764,6,5699.961468
-190.384184,8,5699.981669
-32.661298,7,5699.997118
-97.562707,7,5700.013441
-167.531979,8,5700.031422
-145.977467,8,5700.050817
-1546.700169,100,5700.30522
18.64798,6,5700.328442
-203.338155,8,5711.423786
-141.722138,8,5711.443434
-238.958551,8,5711.478784
-36.955763,5,5711.502683
-146.848656,7,5711.523164
-138.386452,8,5711.541788
-247.339458,8,5711.557476
-216.990524,9,5711.576623
-4.152693,6,5711.604316
-137.838062,7,5711.622035
-109.524653,8,5723.203365
-60.18644,7,5723.234094
-244.280115,7,5723.256797
-333.730198,9,5723.293634
-20.69817,5,5723.316883
-91.770367,5,5723.332203
-57.863762,7,5723.353132
-226.214741,13,5723.406973
-182.421221,8,5723.445767
-118.070036,6,5723.469586
-64.201019,5,5735.593056
-216.586842,7,5735.623176
19.924901,6,5735.654534
14.95929,5,5735.673474
-28.753213,6,5735.692725
-215.487343,11,5735.727217
27.170188,5,5735.742034
-86.990926,8,5735.764633
-155.751854,8,5735.797558
-56.777485,7,5735.828238
-19.13415,6,5748.151699
-55.520429,5,5748.16696
-115.849295,7,5748.187161
-75.709772,7,5748.205093
-88.009457,5,5748.216542
-111.79492,7,5748.236973
-81.538723,6,5748.251873
-62.266241,7,5748.273692
-35.236429,5,5748.299707
-220.467697,10,5748.328547
-183.674986,8,5760.388719
-155.547626,7,5760.420748
-180.641441,8,5760.450529
-17.807945,6,5760.480513
-16.114262,5,5760.494699
-63.229285,7,5760.514768
17.375075,6,5760.530339
10.326523,5,5760.547845
-142.525814,8,5760.571148
-120.531499,12,5760.616125
-58.050886,5,5773.321569
12.592741,7,5773.342786
-212.688726,9,5773.36899
6.14468,6,5773.390141
-74.38398,4,5773.403938
-97.15852,7,5773.424857
-5.684118,4,5773.435773
-21.421204,4,5773.453062
-919.098819,100,5773.708906
-189.756025,7,5773.726711
-13.287445,5,5786.315581
-847.981444,100,5786.499663
-803.989676,100,5786.722527
-70.972057,7,5786.752983
-1186.733978,100,5787.046024
-77.673458,5,5787.066639
-124.668415,5,5787.08271
-127.951803,6,5787.101132
-32.133824,7,5787.120164
-205.130989,8,5787.13743
-187.756927,5,5799.143115
-976.08915,100,5799.335482
-293.4399,10,5799.374847
-241.712744,9,5799.405476
-100.177647,5,5799.42705
-116.173473,7,5799.447785
-729.157895,100,5799.688544
-57.45438,6,5799.711986
-211.867692,12,5799.742597
-142.009773,7,5799.762807
-68.435705,6,5811.805199
-78.376056,6,5811.826305
-92.30526,4,5811.851529
-54.168155,6,5811.874979
-117.821026,7,5811.889704
-1257.026016,13,5811.93274
-102.160078,6,5811.954834
-170.553782,8,5811.979902
-75.615223,6,5812.007147
-141.747602,7,5812.023427
-74.264013,6,5823.865463
1.954516,6,5823.88179
-185.944715,7,5823.901039
-1877.641422,100,5824.181376
-101.295481,6,5824.19857
-7.820709,7,5824.218052
-90.150543,5,5824.230151
-1024.014446,100,5824.409545
-228.112019,5,5824.432741
-189.901619,6,5824.449457
-132.491392,9,5835.883237
-121.650618,7,5835.910942
-186.331774,7,5835.927199
-1102.404681,100,5836.205291
10.643022,5,5836.224474
-109.435637,6,5836.245564
-34.619971,6,5836.259929
15.836805,7,5836.278245
-133.978231,7,5836.294818
-77.554924,4,5836.307361
-88.231005,8,5848.177126
-83.98722,5,5848.203344
-10.336762,5,5848.230473
-68.237348,6,5848.264455
-20.991897,5,5848.288841
14.237277,7,5848.307528
-97.097898,7,5848.344053
-38.274106,7,5848.373915
-168.248217,7,5848.396276
-76.234547,6,5848.421539
-9.331047,5,5860.544668
-817.933136,4,5860.56148
-193.335401,8,5860.586833
-1139.497264,100,5860.843854
-103.99167,5,5860.861429
26.885235,4,5860.876679
-831.317085,3,5860.893572
-937.205501,100,5861.070194
-145.149193,6,5861.098756
-107.833639,7,5861.115143
-58.132193,7,5872.724395
-1541.280386,100,5872.983366
-267.877682,10,5873.013507
-222.902445,12,5873.051549
-136.370317,11,5873.085266
-138.586255,8,5873.109667
-131.589502,9,5873.130744
-145.384299,10,5873.166412
-71.356842,5,5873.18873
-834.178032,3,5873.202551
-105.360429,7,5884.503179
-184.844912,12,5884.531894
-131.052055,6,5884.549527
-15.856323,8,5884.570163
-189.146542,9,5884.588694
-22.006275,7,5884.617821
-115.566441,8,5884.640731
-950.020394,100,5884.942441
12.941397,6,5884.966354
-80.553747,6,5884.983599
-281.801003,14,5896.340189
-125.05682,7,5896.360169
-270.061364,13,5896.39581
-1395.309502,100,5896.643616
-155.401491,8,5896.664088
-88.65427,7,5896.678636
6.136976,6,5896.693293
-261.838902,9,5896.717998
-36.776944,7,5896.74496
-181.692707,9,5896.764075
-93.060332,9,5908.244488
-2125.629156,41,5908.365045
8.355179,7,5908.38813
-180.649821,8,5908.407797
-291.658216,10,5908.44637
-46.724476,6,5908.469131
10.038565,5,5908.485412
-30.413424,7,5908.511339
-37.775246,6,5908.535984
-251.640426,7,5908.555343
30.281713,4,5920.010019
-100.782319,7,5920.031459
-84.844149,7,5920.048888
-2256.602966,100,5920.32878
-173.21004,10,5920.355865
-160.366322,6,5920.37916
-117.047839,8,5920.403889
-165.042562,6,5920.429469
-85.61545,6,5920.446373
-246.390543,9,5920.473243
-1394.53922,100,5932.270044
-9.534377,5,5932.287877
-72.09168,7,5932.309035
-68.025902,4,5932.321265
-282.699377,8,5932.344126
