#{"t_start": 1684901672.7506187, "env_id": "UR5OriReach-v1"}
r,l,t
-207.759941,100,1242.085612
-232.074735,100,1242.275588
-19.215432,7,1242.310848
-173.260874,100,1242.512191
-553.987185,100,1242.718898
-176.813982,100,1262.09875
-32.231962,7,1262.130851
-151.494349,100,1262.318597
-41.162372,11,1262.346216
-196.579833,100,1262.694081
-184.851264,100,1262.876298
-160.785242,100,1263.071564
-35.350226,7,1263.086068
-150.643137,100,1263.264865
-38.889425,7,1263.300233
-253.534377,100,1282.452601
-186.36544,100,1282.651135
-411.138433,100,1282.833243
-200.715716,100,1283.012788
-282.098108,100,1283.2086
-194.787998,100,1283.408731
-176.519367,100,1283.632835
-150.463659,100,1283.849589
-314.927944,100,1284.06608
-165.822609,100,1284.264009
-187.17933,100,1303.792422
-22.362919,6,1303.827172
-156.512619,100,1304.035178
-149.570623,100,1304.224148
-162.360078,100,1304.405501
-24.574294,6,1304.419628
-361.875455,100,1304.624504
-458.39135,100,1304.830949
-68.367978,9,1304.860191
-364.71041,100,1305.073189
-323.904081,100,1324.537919
-243.648856,100,1324.733548
-193.175891,100,1324.933268
-223.753791,100,1325.12044
-271.292187,100,1325.332787
-227.287946,100,1325.522456
-147.533319,100,1325.738822
-112.001338,100,1325.922261
-381.026585,100,1326.097225
-363.156944,100,1326.304471
-142.952591,100,1345.558852
-25.566373,7,1345.588969
-25.901493,5,1345.617235
-188.801142,100,1345.8058
-35.682212,7,1345.822593
-381.299475,100,1346.029469
-40.395982,9,1346.071182
-250.7251,100,1346.318906
-28.651756,7,1346.340016
-121.936901,100,1346.525608
-40.62965,9,1366.102742
-244.773581,100,1366.297775
-175.386583,100,1366.487639
-12.201899,5,1366.515477
-312.81469,100,1366.713387
-49.113371,9,1366.746814
-49.867119,11,1366.783907
-256.4898,100,1366.990818
-219.42933,100,1367.189884
-337.968209,100,1367.359907
-154.70477,100,1386.805779
-196.648892,100,1386.975415
-405.289799,100,1387.141138
-300.022099,100,1387.321104
-180.179109,100,1387.498688
-508.873493,100,1387.788158
-327.196185,100,1387.984051
-327.769116,100,1388.214494
-160.458907,100,1388.398937
-254.265838,100,1388.585616
-22.45689,6,1408.086264
-470.31079,100,1408.273095
-423.222415,100,1408.455678
-141.697192,100,1408.633067
-220.391262,100,1408.81966
-23.967869,5,1408.837847
-422.638777,100,1409.031986
-167.969088,100,1409.225536
-36.002534,6,1409.262397
-274.137157,100,1409.512758
-150.865507,100,1428.918158
-40.392147,9,1428.976918
-25.662859,7,1429.027236
-20.084471,5,1429.082084
-17.120179,5,1429.130823
-162.939316,100,1429.365818
-331.977716,100,1429.592526
-352.922309,100,1429.799394
-70.367756,10,1429.845093
-239.886821,100,1430.241432
-240.20996,100,1450.273725
-225.679747,100,1450.488878
-189.188152,100,1450.687539
-175.872848,100,1450.918675
-260.825363,100,1451.101892
-243.49168,100,1451.352498
-327.981323,100,1451.541574
-52.123945,8,1451.561952
-407.271322,100,1451.743943
-294.964601,100,1451.927878
-37.962333,8,1471.473398
-249.972768,100,1471.661698
-338.912595,100,1471.834408
-205.825516,100,1472.025225
-28.78246,6,1472.053248
-20.026681,6,1472.093597
-122.360904,100,1472.279507
-23.585608,6,1472.305632
-421.253787,100,1472.514782
-216.22584,100,1472.718493
-44.21443,14,1492.253944
-34.314644,7,1492.329766
-218.601165,45,1492.503076
-19.675624,9,1492.578415
-554.334876,100,1492.788161
-211.981604,100,1492.984046
-26.115441,6,1493.01026
-37.395506,9,1493.049126
-240.779197,100,1493.267762
-250.806354,100,1493.502295
-259.620202,100,1513.670954
-237.014939,100,1513.845902
-57.501681,10,1513.868262
-282.876953,100,1514.061251
-211.965331,100,1514.247261
-178.896857,100,1514.438287
-43.195257,8,1514.47919
-147.486156,100,1514.665079
-243.389644,100,1514.855215
-251.812003,100,1515.049143
-139.079912,100,1534.713473
-247.544205,100,1534.887245
-147.433363,100,1535.082266
-289.137287,100,1535.262891
-190.174127,100,1535.44337
-28.93475,6,1535.47128
-148.461179,100,1535.708982
-25.155119,6,1535.748097
-213.318521,100,1535.949735
-140.155391,100,1536.129984
-17.258574,6,1555.665761
-28.188901,8,1555.682351
-49.314921,11,1555.710989
-248.65959,100,1555.898754
-197.186806,100,1556.05126
-155.890994,100,1556.228818
-433.945939,100,1556.410897
-135.929643,100,1556.59616
-25.809794,7,1556.616194
-23.158577,5,1556.635295
-364.800133,100,1575.913274
-244.464595,100,1576.094269
-537.533156,100,1576.287144
-142.121444,100,1576.484599
-117.174885,100,1576.64287
-120.648995,100,1576.823864
-569.843732,100,1576.996081
-142.572515,100,1577.164868
-116.834128,100,1577.327824
-151.42911,100,1577.510808
-24.527436,6,1596.347418
-170.681255,100,1596.52767
-35.190021,7,1596.54787
-216.221319,100,1596.723507
-157.538936,100,1596.894527
-130.313692,100,1597.06312
-353.683507,100,1597.254623
-28.297678,6,1597.289672
-155.683876,100,1597.51912
-291.536573,100,1597.696929
-280.291634,100,1616.972533
-413.31412,100,1617.165004
-447.884015,100,1617.332567
-322.367784,100,1617.504537
-278.581423,100,1617.688305
-186.564021,100,1617.921748
-12.219073,10,1617.971789
-92.258873,100,1618.148428
-331.021168,100,1618.328473
-38.283204,9,1618.352134
-44.303882,10,1637.169653
-121.991063,100,1637.363779
-403.718755,100,1637.534687
-245.011951,100,1637.702848
-65.860012,13,1637.759886
-550.316515,100,1637.936779
-622.088421,100,1638.115654
-281.700937,100,1638.281891
-34.022072,7,1638.313068
-278.550663,100,1638.47917
-51.295629,9,1657.741064
-83.685124,100,1657.922015
-678.851527,100,1658.102413
-366.428082,100,1658.26691
-45.028455,8,1658.2935
-258.741033,100,1658.482706
-170.13933,100,1658.655989
-105.135124,100,1658.834669
-231.907981,100,1659.009068
-37.232494,8,1659.035208
-232.041115,100,1678.069756
-402.054016,100,1678.268738
-33.0066,8,1678.293508
-134.895122,100,1678.461265
-19.329579,5,1678.48011
-24.872678,8,1678.503574
-276.176487,100,1678.729903
-362.042823,100,1678.966751
-43.912876,10,1678.98979
-390.991417,100,1679.161664
-269.97208,100,1698.439185
-399.546702,100,1698.612929
-360.777548,100,1698.775385
-19.929801,7,1698.800785
-64.726052,11,1698.826304
-28.537727,5,1698.865623
-19.040737,7,1698.900575
-252.890223,100,1699.107751
-35.929261,9,1699.168358
-227.195134,100,1699.38473
-47.774125,20,1718.854404
-56.245744,13,1718.930565
-499.803874,100,1719.135818
-305.368645,100,1719.30954
-220.902732,100,1719.481895
-373.617352,100,1719.650607
-22.785581,6,1719.666293
-138.88893,100,1719.838048
-109.550198,100,1720.002208
-156.965428,100,1720.161637
-17.280683,5,1739.347984
-167.961477,100,1739.565598
-17.842427,7,1739.588245
-172.454303,100,1739.820988
-303.420049,100,1739.98089
-174.215732,100,1740.152265
-30.956017,8,1740.17018
-20.435998,8,1740.190644
-124.415176,100,1740.375756
-16.282715,5,1740.398385
-239.694687,100,1759.93637
-15.006223,6,1759.958927
-379.287421,100,1760.160594
-409.907058,100,1760.338678
-175.767731,100,1760.517656
-134.959799,100,1760.68319
-251.322108,100,1760.851363
-138.92049,100,1761.016799
-24.402428,6,1761.033861
-225.581474,100,1761.211373
-286.201612,100,1780.729313
-183.317285,100,1780.94296
-104.11939,100,1781.120439
-120.74131,100,1781.323049
-14.749659,5,1781.361954
-202.257381,100,1781.573249
-165.962154,100,1781.754125
-425.406509,100,1781.914658
-162.915025,100,1782.085885
-356.362038,100,1782.249712
-297.838626,100,1801.472027
-155.221389,100,1801.632267
-295.291359,100,1801.800832
-278.406179,100,1801.966043
-216.629012,100,1802.134527
-230.773995,100,1802.31074
-460.774912,100,1802.498645
-251.114969,100,1802.663816
-153.448214,100,1802.835105
-146.182802,100,1802.999067
-41.27185,8,1822.272496
-114.721441,100,1822.44562
-363.96403,100,1822.618381
-28.689951,8,1822.643105
-154.988976,100,1822.826579
-23.097084,5,1822.850783
-52.520522,7,1822.869948
-13.294653,5,1822.897231
-130.064276,100,1823.11163
-284.635476,100,1823.288433
-160.829914,100,1843.07683
-458.650888,100,1843.291267
-15.469574,6,1843.318899
-39.06406,9,1843.348394
-245.091228,100,1843.534152
-231.526282,100,1843.71223
-247.735122,100,1843.895699
-35.47734,7,1843.922033
-43.93933,11,1843.945755
-281.649565,100,1844.134856
-200.924481,100,1863.636576
-35.184221,7,1863.655069
-164.200039,100,1863.850164
-157.664253,100,1864.017761
-66.346818,13,1864.068386
-7.902645,5,1864.108322
-291.336053,100,1864.317894
-131.685027,100,1864.486863
-210.292725,100,1864.661281
-161.544186,100,1864.843656
-174.38909,100,1884.113758
-27.635657,8,1884.153264
-235.367452,100,1884.327946
-121.422069,100,1884.501924
-234.108255,100,1884.665823
-349.065816,100,1884.852848
-127.668204,100,1885.022403
-253.698191,100,1885.18907
-26.334432,8,1885.207552
-42.933341,7,1885.233387
-276.16873,100,1904.879977
-145.148073,100,1905.054026
-195.665484,100,1905.222331
-254.218949,100,1905.44043
-40.924784,7,1905.469354
-129.101528,100,1905.668804
-336.145929,100,1905.847969
-222.372136,100,1906.035268
-239.625718,100,1906.219544
