#{"t_start": 1697154361.7071033, "env_id": "UR5DynReach-v1"}
r,l,t
-844.414689,6,1512.954227
16.563278,6,1512.969661
-308.772359,9,1512.990581
-142.601079,12,1513.013937
-359.702723,26,1513.070425
-223.543344,12,1513.097985
-32.61743,7,1513.121612
-245.118142,8,1513.139457
-211.577646,11,1513.160609
-100.69256,7,1513.188473
-258.09952,10,1513.20935
-62.595057,7,1513.244822
-126.089401,7,1513.276549
-204.33568,7,1513.311515
-96.046519,7,1513.341659
-12.775708,7,1513.354811
-142.13789,10,1513.376034
-1461.871095,100,1513.57825
-176.874341,10,1513.611236
-122.084885,10,1513.6433
-53.357481,8,1513.673578
-138.879965,10,1513.693296
-112.477007,8,1513.7235
-18.911552,6,1513.737451
-111.441849,7,1513.755454
-64.0586,7,1513.771845
-204.117341,9,1513.791778
20.020173,5,1513.802752
-50.054754,7,1513.821874
-168.297807,10,1513.842626
-130.90318,8,1513.87388
-79.661482,7,1513.88862
-174.893028,8,1513.906926
-109.678846,8,1513.923078
-50.575736,8,1513.940944
-29.156856,6,1513.954093
-211.439126,10,1513.976453
-85.400716,8,1514.006974
-82.569212,9,1514.024625
-1727.494967,100,1514.196764
-149.927246,8,1514.223602
-209.703437,11,1514.24659
-159.206442,9,1514.275702
-160.730796,10,1514.293837
-185.454344,10,1514.328667
-43.945198,7,1514.355681
-879.746975,24,1514.403276
-322.925188,12,1514.430265
-130.505769,8,1514.457418
-102.957762,9,1514.475379
-228.077984,10,1514.493244
-81.655285,9,1514.525624
-130.276184,8,1514.540863
-85.84137,8,1514.560173
-172.299769,9,1514.592347
-113.694981,8,1514.608104
-199.414039,8,1514.62573
-73.463575,6,1514.63801
-149.61119,9,1514.658856
-100.013267,7,1514.673345
-172.711971,8,1514.690645
-78.982077,7,1514.706413
-219.825163,20,1514.742788
-9.018545,8,1514.758108
-150.643105,8,1514.774412
-45.560028,6,1514.787991
-543.228824,6,1514.80496
-281.50016,11,1514.828981
-145.563607,9,1514.859654
-50.325105,8,1523.650251
-803.689238,6,1523.66313
-232.656741,8,1523.682457
-16.091364,5,1523.693973
-11.994035,6,1523.712156
-113.24027,7,1523.730852
-13.189988,7,1523.747146
-228.334877,9,1523.76655
-707.405282,3,1523.779045
-119.307423,9,1523.800927
-725.325532,3,1523.808574
-207.330331,10,1523.836437
-100.792393,7,1523.863834
-346.921662,27,1523.912046
-112.349518,8,1523.932094
-133.071015,7,1523.94726
-104.768038,8,1523.966219
-188.521082,8,1523.982089
-168.002941,10,1524.001381
-133.049422,7,1524.030458
-140.472687,9,1524.051702
-48.498446,8,1524.082652
-126.170916,7,1524.097636
-171.416319,8,1524.115163
-65.355729,6,1524.128864
-171.717188,9,1524.150506
-924.197136,10,1524.168911
-1285.756634,100,1524.353364
-193.762901,11,1524.388126
-212.929538,9,1524.417415
-173.105754,8,1524.432647
-58.31345,8,1524.449228
-177.374127,8,1524.466123
-48.442419,8,1524.482741
-53.858908,8,1524.499182
-119.424457,9,1524.517059
-125.07459,7,1524.530974
-655.339247,100,1524.705373
-62.837497,8,1524.732612
-1091.934237,100,1524.894017
-191.345985,9,1524.917375
-103.592559,7,1524.931682
-168.983901,10,1524.95427
-125.912583,9,1524.984947
-179.333956,8,1524.999455
-235.442276,9,1525.017579
-234.315433,9,1525.034146
-2365.229793,100,1525.209606
-63.626813,6,1525.230221
-62.083113,8,1525.250215
-1.631019,5,1525.262252
-56.095754,6,1525.28014
-216.061556,8,1525.299548
-101.888794,7,1525.315164
-95.65933,7,1525.331736
-117.785413,8,1525.350171
-26.366066,6,1525.36396
-52.814084,7,1525.38177
-84.527918,7,1525.398297
-771.32389,6,1525.414851
-49.09975,7,1525.431801
-136.529961,8,1525.449935
-36.784112,8,1525.467347
-141.976648,7,1525.482247
-623.284452,9,1525.50358
-150.969923,9,1525.535258
-60.616684,7,1525.550293
-1741.517977,100,1525.726296
-73.446482,9,1525.752168
-116.444823,8,1525.767245
17.867513,9,1525.784996
-882.304404,5,1525.796335
-65.645939,8,1525.817091
-851.605243,3,1525.827638
-192.912689,10,1525.854642
-46.58732,7,1525.882347
-165.931708,12,1525.907914
-1063.217226,100,1526.084636
-95.061906,7,1526.099226
-182.571234,8,1526.117424
-2342.272713,100,1526.279747
-839.305992,100,1526.455369
-37.034825,8,1526.484168
-115.384211,8,1526.501516
-136.513098,8,1526.517729
-125.78813,10,1526.538697
-206.819659,8,1526.568864
-1256.041819,100,1526.738758
-144.596437,11,1526.77353
-82.607478,8,1526.801422
-66.335252,6,1526.81493
-125.51519,8,1526.834983
-107.184019,7,1526.849893
-84.5698,8,1526.868016
-898.485456,5,1526.880568
-57.766293,7,1526.899799
-1507.77532,100,1527.062761
-54.395299,6,1527.082212
-39.952491,6,1527.099993
-173.707825,10,1527.122669
-310.599334,11,1535.865146
-79.805631,9,1535.893324
-858.306225,3,1535.902552
-151.450659,8,1535.925428
-173.992971,9,1535.943332
-195.628404,8,1535.959179
-386.300298,10,1535.978586
-108.654627,7,1536.007696
-75.839667,8,1536.025822
-168.350577,8,1536.042702
-13.039218,7,1536.058785
-107.132332,9,1536.077086
-174.993195,11,1536.096529
-326.933484,9,1536.128429
-81.952961,8,1536.159549
17.425576,5,1536.171089
-226.978614,11,1536.19698
-72.458663,7,1536.224765
-1185.448722,100,1536.394219
-287.969884,10,1536.413803
-173.293495,10,1536.445625
-11.698651,6,1536.473257
-113.02569,8,1536.49253
-142.986562,11,1536.515139
-158.671228,10,1536.545518
-1313.225291,100,1536.745221
-815.181993,4,1536.754288
-138.609027,8,1536.776272
-51.404985,7,1536.791755
-67.321164,7,1536.808402
-110.354506,9,1536.827996
-865.423853,3,1536.837122
-905.872438,13,1536.867481
-794.857715,5,1536.889263
-77.428573,8,1536.909631
-127.500389,8,1536.926322
-133.573554,8,1536.943057
-163.549221,10,1536.965021
-385.634881,27,1537.023428
-225.205665,9,1537.044303
-45.19883,6,1537.058319
-147.746235,8,1537.076855
-399.887847,27,1537.125156
-789.953316,6,1537.141509
-1526.555597,100,1537.311901
-103.740044,7,1537.325029
-123.735622,9,1537.345837
-25.320091,5,1537.372427
-188.517126,9,1537.394627
-17.076293,6,1537.407323
-1229.887465,100,1537.580774
-2.46718,6,1537.607385
-1221.164147,100,1537.766429
-58.21457,7,1537.792622
-1077.286865,100,1537.967144
-93.160725,7,1537.992985
-115.957107,9,1538.012121
-164.834113,11,1538.033467
-45.651924,6,1538.05999
12.789667,6,1538.075444
-113.60057,8,1538.09426
-74.214587,7,1538.109701
-966.104354,5,1538.125293
-28.442993,5,1538.140629
-13.379825,6,1538.158513
-196.299198,9,1538.179588
-1969.183964,100,1538.350595
-131.256605,11,1538.383719
-252.772952,9,1538.414154
-199.654831,10,1538.447451
-290.546285,13,1538.486922
-266.445177,11,1538.516376
21.425444,5,1538.539892
-103.423032,9,1538.565602
-258.502173,8,1538.594626
-31.196077,6,1538.608649
-83.060456,7,1538.626213
-123.203716,7,1538.642849
-62.00677,9,1538.662763
-39.136758,6,1538.675013
-744.845384,5,1538.69036
-15.189554,6,1538.70832
-153.427976,8,1538.727838
-34.144781,8,1538.744718
-354.763922,11,1538.766204
-68.727011,6,1538.791674
-157.707848,8,1538.811438
-125.231116,7,1538.827062
-131.522413,7,1538.843273
-153.564988,12,1538.867486
-987.540055,100,1539.043082
-245.699245,9,1539.064669
-302.271431,12,1539.103359
-182.528396,8,1539.128877
5.220075,6,1539.142353
-824.525762,100,1539.308708
-155.460961,8,1539.328314
-1048.386195,100,1539.49542
-289.693424,15,1539.52312
-16.416661,5,1539.540862
-66.528901,7,1548.235754
-168.540802,7,1548.25232
-139.59965,7,1548.268814
-82.030689,10,1548.29127
-59.662003,8,1548.320676
-67.102983,6,1548.335409
-184.873554,9,1548.356048
-166.845477,9,1548.389647
-194.370245,8,1548.420293
-223.811444,9,1548.439004
-1644.703956,100,1548.608373
-60.254817,7,1548.636477
-99.181743,8,1548.654644
-23.944475,6,1548.66792
-1126.312948,14,1548.698509
-291.437657,26,1548.751194
-226.748652,10,1548.773712
-149.992511,8,1548.804124
-211.411789,11,1548.826818
-251.297578,9,1548.855633
-129.172802,8,1548.870423
-209.607142,10,1548.891956
-72.211929,7,1548.919901
-66.529326,16,1548.952354
-145.049441,8,1548.970451
-42.062086,8,1548.987236
-145.071487,10,1549.007184
-775.863624,3,1549.030563
-1246.716274,100,1549.208772
-796.814555,7,1549.238637
-195.200254,9,1549.256414
-99.492261,7,1549.270004
37.572112,5,1549.283576
-160.366053,7,1549.303179
-148.851024,7,1549.319924
-145.338244,8,1549.337859
-40.601406,6,1549.351783
-291.557637,10,1549.37483
-91.364475,9,1549.406996
-160.939628,11,1549.445332
-149.319676,9,1549.472728
-1024.276887,16,1549.501148
-170.85423,8,1549.521364
-137.081546,9,1549.539163
-181.756103,13,1549.566396
-258.529309,12,1549.5956
-1719.782103,100,1549.775928
-54.613223,7,1549.803401
-74.018444,6,1549.818756
-124.456307,8,1549.838444
-153.129015,8,1549.85516
-180.753191,9,1549.872851
-16.317379,6,1549.885814
-112.00037,8,1549.904585
-35.724213,6,1549.918716
-122.639799,11,1549.944653
-854.699949,14,1549.983853
-98.360426,9,1550.007159
-154.70712,8,1550.0219
-149.272693,8,1550.038883
-183.889354,9,1550.059725
-124.080978,7,1550.087548
-229.723935,27,1550.135213
-75.264908,8,1550.155782
-294.866121,11,1550.176973
-208.228131,8,1550.205593
-44.100489,7,1550.22075
-29.647767,7,1550.237607
-54.476752,7,1550.254205
-1258.737596,100,1550.430496
-156.542726,7,1550.454511
-43.422277,6,1550.469252
-1374.007854,100,1550.64362
-122.532858,7,1550.671297
-181.105483,8,1550.689034
-141.415384,7,1550.704515
-175.009315,8,1550.7224
-31.889498,9,1550.740994
-24.089417,7,1550.754355
-149.044396,8,1550.772759
-187.432503,10,1550.792289
-1587.124542,100,1550.974561
-114.413082,9,1550.99256
20.98566,6,1551.020185
18.137489,6,1551.037197
-32.619853,6,1551.053744
-149.429387,8,1551.07384
-142.58571,9,1551.091838
-163.384799,8,1551.123433
-189.331559,11,1551.145293
-17.861886,6,1551.170048
-277.928791,11,1551.195868
-836.177168,100,1551.374986
-103.864742,8,1551.390397
-1042.718449,100,1551.562774
-56.199686,8,1551.59026
-31.46304,6,1551.604037
-84.180814,7,1551.622276
-157.527435,8,1551.640414
-25.478349,6,1551.653959
-27.030871,6,1560.278289
-203.259818,10,1560.300678
-1389.166325,22,1560.355478
-253.844656,9,1560.382755
-39.841812,8,1560.398015
-9.162739,7,1560.4135
-798.170091,4,1560.42559
-251.107476,27,1560.476641
-997.029221,7,1560.498406
-92.933359,7,1560.513209
-106.089812,7,1560.530018
-266.922298,10,1560.55109
-48.757061,7,1560.581173
-107.269766,7,1560.596682
-728.686032,10,1560.619905
-139.708187,9,1560.64959
-9.578143,6,1560.662007
-123.521761,8,1560.681973
-110.015969,8,1560.698355
-1011.773828,100,1560.862232
-114.507379,8,1560.881557
-238.435523,10,1560.900927
-75.942114,8,1560.931226
-35.651588,6,1560.94644
-233.877406,10,1560.969273
-81.82994,8,1560.998395
-3.486229,5,1561.011056
-48.991802,9,1561.03267
-1170.013097,100,1561.206139
-8.829173,6,1561.22919
-224.757766,10,1561.252941
-55.62071,8,1561.281898
-204.890517,8,1561.298563
-35.69749,7,1561.313828
-191.889961,10,1561.334575
-341.721516,11,1561.371288
-128.854156,7,1561.397355
-165.286715,9,1561.416789
-135.178318,9,1561.432949
-947.072868,13,1561.456834
-108.59977,8,1561.482448
-19.612203,6,1561.496106
-74.951839,7,1561.514338
-214.973231,10,1561.534651
-129.464581,9,1561.568384
-161.091511,8,1561.599121
-311.123052,10,1561.618571
-245.025849,10,1561.652124
34.550681,6,1561.680606
-71.986852,6,1561.696443
-94.109174,7,1561.714152
-192.252981,10,1561.735553
-152.271958,9,1561.767379
-160.835246,7,1561.781119
-480.912092,29,1561.831448
-795.753406,7,1561.848695
-133.765768,10,1561.870131
-159.365209,8,1561.899515
-152.043234,9,1561.91753
-198.360966,9,1561.934072
-456.299451,17,1561.964359
22.00423,6,1561.980329
-1006.024148,100,1562.146343
-717.260508,4,1562.161357
-42.208012,8,1562.183263
-180.974983,9,1562.201612
-51.126894,7,1562.214401
-261.394633,27,1562.265459
-68.4632,6,1562.280425
-216.463566,9,1562.301096
-274.165383,13,1562.325334
-128.768551,12,1562.359097
-141.753238,7,1562.382607
-146.005345,9,1562.401361
7.805718,5,1562.41263
-117.34569,8,1562.433167
-188.95245,9,1562.451486
-194.934416,8,1562.466938
-183.120064,9,1562.484632
-9.335317,6,1562.497106
-284.425016,10,1562.520864
-28.083562,7,1562.548607
-103.711992,7,1562.56666
-140.203883,8,1562.584061
-141.420107,8,1562.59965
-60.700662,7,1562.61597
-265.306463,10,1562.636861
-121.129442,8,1562.667186
-228.742686,9,1562.684542
-295.147874,10,1562.703187
-994.705108,100,1562.874276
-91.035466,7,1562.899367
-704.724,100,1563.061973
-1176.044765,100,1563.238347
-105.573782,10,1563.27053
6.638786,6,1563.297654
-40.322897,6,1563.31452
-688.676841,3,1563.328662
-67.9523,7,1563.349068
-214.237374,9,1563.369394
-1137.744105,100,1572.418443
-326.929869,11,1572.449396
-186.230152,8,1572.477278
-233.321042,8,1572.499183
-37.859078,8,1572.526093
-116.627202,7,1572.541387
-27.133744,6,1572.556329
-166.7698,12,1572.584303
-994.862815,100,1572.763992
-156.38606,7,1572.79179
-4.810581,7,1572.808025
-205.798319,8,1572.825922
-82.52202,7,1572.841001
-63.131514,9,1572.860678
-211.199576,8,1572.875959
-78.763169,8,1572.892722
-38.080399,7,1572.907874
-59.603525,7,1572.924583
-96.159548,9,1572.944413
-1331.117014,100,1573.114319
-126.778306,8,1573.142873
-70.620858,19,1573.178661
-53.298341,8,1573.193074
-139.507239,7,1573.208897
-93.330497,7,1573.224826
-861.730605,3,1573.237274
-53.742935,8,1573.259887
-90.469814,7,1573.27462
-265.876164,10,1573.296014
-93.606714,8,1573.327346
-155.658261,9,1573.344407
-835.774123,5,1573.356089
-194.519054,8,1573.376439
-46.736007,7,1573.391517
-222.671973,13,1573.419289
-146.586817,8,1573.444172
-75.051793,8,1573.460387
-72.2454,6,1573.473938
-144.179984,9,1573.49465
-143.389812,9,1573.511475
-151.733145,8,1573.526434
-75.901728,7,1573.542154
-81.673987,7,1573.558397
-105.609555,10,1573.581403
-92.204042,7,1573.608391
-131.037551,15,1573.63802
-115.798608,10,1573.66484
-102.965768,7,1573.692375
-53.15441,8,1573.710665
-841.239695,3,1573.720397
-324.822859,30,1573.781343
-1215.509484,100,1573.952934
-1028.196276,100,1574.135524
-867.999765,7,1574.16031
-287.994534,10,1574.181907
-176.750251,8,1574.210857
-876.640018,3,1574.221364
-201.124183,9,1574.246474
-108.714573,8,1574.277827
-15.959376,6,1574.291471
-163.607484,8,1574.31157
-121.469961,7,1574.326839
-177.234926,8,1574.344894
-155.700733,9,1574.362527
-124.047152,7,1574.377023
-168.77399,9,1574.395726
-765.095523,4,1574.406384
-86.897416,8,1574.428375
-88.780116,8,1574.444372
-280.2901,11,1574.467362
-277.293551,13,1574.503877
-77.549368,6,1574.524996
-110.744842,7,1574.543269
-23.440961,6,1574.55836
-126.92302,8,1574.578434
-148.933583,12,1574.602613
-170.730099,7,1574.626904
-87.827855,7,1574.643155
-112.347083,11,1574.665778
-214.58803,16,1574.708984
-63.360307,8,1574.728198
-16.593643,8,1574.74516
-99.237449,8,1574.760924
-77.713035,7,1574.776687
-101.325199,10,1574.799194
-251.304937,9,1574.830016
-181.171266,8,1574.844951
-9.010992,5,1574.856917
-152.535431,9,1574.879317
-85.363943,7,1574.893347
-878.604485,6,1574.910126
-121.60055,7,1574.926749
-167.864789,8,1574.944993
-95.676085,8,1574.961345
-362.919875,25,1575.007541
-1685.562038,100,1575.184882
-407.37735,27,1575.244437
-211.383894,9,1575.263455
-90.04862,7,1575.276981
-258.55608,9,1575.298039
-1136.900369,100,1584.144377
-123.950794,7,1584.168552
-253.713251,23,1584.21247
-13.024364,6,1584.233491
-111.825406,8,1584.253138
-129.816458,10,1584.276274
-119.293939,7,1584.30211
-966.892901,16,1584.335969
-180.602328,9,1584.354913
-107.930748,8,1584.369887
-178.937017,27,1584.418364
-25.537048,6,1584.433663
-109.42745,10,1584.457559
-792.069437,4,1584.482062
-28.275845,7,1584.502358
-70.55854,6,1584.517585
-153.022977,8,1584.536376
-45.009824,7,1584.554376
-205.959597,10,1584.576597
-765.382885,6,1584.601672
-131.582705,9,1584.62169
-34.49872,8,1584.637134
-94.634554,9,1584.655377
-56.388365,7,1584.668958
-159.906424,9,1584.688528
-83.848481,7,1584.702375
-67.895178,8,1584.720741
-925.340685,5,1584.733218
-959.526883,100,1584.910089
-175.588644,10,1584.939829
-83.973307,8,1584.970387
-127.241844,7,1584.985605
-188.099421,10,1585.006298
-109.702423,7,1585.035656
-101.952481,7,1585.052656
-135.669845,9,1585.074855
-52.665043,10,1585.108212
-211.717978,11,1585.143352
-58.239095,6,1585.167567
-56.055206,6,1585.185339
-708.621366,3,1585.198133
-2072.066359,100,1585.375269
-1329.451669,100,1585.5606
-6.117203,6,1585.585469
-207.941977,8,1585.605212
-116.309211,7,1585.61968
-189.339021,8,1585.638233
-173.686886,11,1585.660829
-107.429604,9,1585.689582
-739.700857,4,1585.699993
-205.926933,10,1585.725684
-176.957482,23,1585.780586
-67.644795,6,1585.801692
-27.651978,8,1585.821311
-181.436939,12,1585.845455
-200.630382,12,1585.879168
-87.414028,7,1585.902974
-198.508282,8,1585.921804
-130.530949,9,1585.939716
-120.162766,8,1585.954689
-1237.074428,100,1586.134946
-124.741596,9,1586.156354
-1095.735417,100,1586.323385
-244.181,9,1586.33967
-726.691245,9,1586.358475
-67.038735,8,1586.388408
-71.765213,6,1586.402272
-833.170499,3,1586.415184
-879.256888,4,1586.433889
-13.146652,7,1586.453737
-106.909197,10,1586.476306
-30.620316,6,1586.502266
-103.749111,8,1586.522383
-491.294876,28,1586.574141
-822.141567,7,1586.590828
-79.846902,6,1586.60275
-56.485968,8,1586.622344
-85.180591,9,1586.64055
-192.484297,9,1586.656945
-232.382141,13,1586.681649
-262.548907,9,1586.706731
-357.039066,18,1586.738743
-77.700563,8,1586.755607
-68.160206,8,1586.772216
-187.879909,10,1586.791791
-55.789395,7,1586.821226
-272.386042,29,1586.874247
-46.645149,9,1586.891511
-275.95717,19,1586.944541
-75.850808,7,1586.971054
-165.946507,8,1586.988974
-71.186277,7,1587.004292
-6.55472,7,1587.021059
-36.86976,6,1587.036178
-35.248617,6,1587.052849
-169.136198,8,1587.074846
-47.776038,7,1587.104419
-135.96426,10,1587.125446
-238.779426,10,1587.160308
-119.438811,7,1587.187633
-65.025919,7,1595.645792
-80.065867,7,1595.662668
-255.605897,11,1595.686322
-87.314337,9,1595.714796
-118.633026,8,1595.730134
-97.668669,8,1595.747256
-68.548055,6,1595.76092
-64.146691,8,1595.780275
-118.057254,7,1595.795779
-301.002364,11,1595.819576
-219.517942,10,1595.850211
-202.289105,10,1595.884687
-267.692215,10,1595.916394
-1457.650123,100,1596.092892
-1101.714607,21,1596.135444
-113.673345,7,1596.162709
-216.090568,10,1596.183265
-210.037794,9,1596.215729
-178.438549,9,1596.231984
-119.298833,8,1596.247604
-16.899097,6,1596.26095
-185.434987,8,1596.280628
-66.581758,6,1596.294682
-142.137267,8,1596.313888
51.727892,4,1596.324659
-87.450131,8,1596.350224
-64.915774,6,1596.377613
2.037531,8,1596.397872
-172.129414,8,1596.414337
-76.73437,9,1596.431702
-66.314019,8,1596.44725
-313.19766,24,1596.490232
-63.20396,8,1596.514348
-217.598544,8,1596.531292
-99.601282,7,1596.545997
-72.784496,10,1596.569931
-196.892562,8,1596.598378
-167.305158,9,1596.615647
-154.312799,9,1596.632355
-262.463807,10,1596.652022
-1014.70329,100,1596.835864
-65.62353,7,1596.863301
-82.333909,7,1596.879587
-299.643335,10,1596.909212
-151.313272,9,1596.933094
18.297474,6,1596.945463
-206.176889,12,1596.972386
-64.090005,8,1596.998272
-806.181117,6,1597.012818
-227.336399,10,1597.035783
-275.940096,9,1597.066628
-845.044692,3,1597.077034
-37.741583,7,1597.097386
-159.831361,27,1597.146879
-115.581141,7,1597.163559
-329.464933,10,1597.186166
-10.383201,9,1597.217114
-41.361588,6,1597.230669
-101.621701,7,1597.247346
-177.958559,10,1597.269392
-1280.795263,100,1597.45308
-54.953824,7,1597.480858
-168.869775,9,1597.500169
-129.924794,7,1597.514258
-81.424918,6,1597.528996
-75.784124,8,1597.549065
-206.382441,8,1597.566
-4.82303,7,1597.58174
-146.637633,12,1597.606485
-203.477441,9,1597.633489
-142.373131,8,1597.648675
-916.446992,100,1597.820205
-218.399148,9,1597.850307
-73.123895,7,1597.864107
-1483.064656,100,1598.036757
-141.98022,9,1598.068367
-107.47503,9,1598.101137
-909.955787,7,1598.11517
-198.40446,15,1598.144866
-114.004607,7,1598.164489
-50.747682,6,1598.180695
-239.403363,10,1598.203573
-51.215183,7,1598.231296
-853.908489,3,1598.242847
-161.636743,7,1598.26467
-125.015091,7,1598.281055
-137.168306,11,1598.305438
-111.9247,9,1598.335006
-879.013711,4,1598.344953
-146.129491,9,1598.367531
-48.92303,7,1598.380846
-170.057246,8,1598.399536
-134.585182,7,1598.414308
-115.818927,8,1598.432705
-5.292133,5,1598.444939
-1005.894243,10,1598.470778
-805.44478,5,1598.49559
-5.369097,6,1598.513151
-167.091357,11,1598.539292
-287.299087,11,1598.574474
-197.004478,9,1606.992515
-60.265052,7,1607.00554
-194.976642,9,1607.025278
-113.183345,8,1607.040083
-164.501268,9,1607.058095
-194.446375,11,1607.080401
-10.673485,6,1607.106476
-153.172428,8,1607.123844
-93.351086,7,1607.13895
-123.064688,9,1607.158587
-233.588353,9,1607.175509
-109.221623,8,1607.19044
-79.530808,7,1607.205647
-95.397212,7,1607.222308
-747.352847,5,1607.237237
-1236.876194,100,1607.41404
-217.734418,8,1607.441994
-157.439841,9,1607.458858
-232.677179,12,1607.482545
-284.442226,9,1607.508671
-117.810505,8,1607.524507
-292.032637,11,1607.545686
-161.055502,9,1607.577162
-252.838046,10,1607.61097
-919.467204,100,1607.793342
-152.456683,9,1607.809022
-156.931498,9,1607.826109
-72.155866,7,1607.839395
-47.565837,16,1607.87026
-126.3818,15,1607.902007
-26.02987,7,1607.922831
-103.113938,9,1607.942702
-56.581435,9,1607.959247
-72.536947,8,1607.974411
-107.993717,11,1607.996364
-177.053091,9,1608.025518
-68.126657,8,1608.041419
8.527357,6,1608.054666
-202.085045,9,1608.078093
-97.157437,6,1608.105356
-46.662064,6,1608.121696
-147.135942,7,1608.139946
-174.569557,8,1608.1586
-104.087819,7,1608.173123
-73.255703,6,1608.188329
-807.3375,5,1608.204211
-48.478872,7,1608.2234
-104.650659,6,1608.23846
-1985.215111,100,1608.404617
-220.830404,16,1608.439434
-65.647678,8,1608.458302
-25.798106,7,1608.473454
-118.047915,22,1608.515115
-52.096333,6,1608.539106
-81.389123,8,1608.558309
-102.291218,7,1608.575449
-259.673178,11,1608.598304
-820.017537,3,1608.618493
-171.566562,9,1608.643167
-202.462426,9,1608.660124
-38.653742,6,1608.672305
25.834647,6,1608.688598
-166.362278,12,1608.714868
-65.515814,8,1608.741734
-78.782319,9,1608.760166
-132.926772,9,1608.776486
-188.202418,8,1608.791456
-217.955319,8,1608.808472
-152.616592,7,1608.82467
-162.004633,12,1608.849948
-683.979079,3,1608.869702
-133.548199,9,1608.89336
-248.023847,26,1608.936022
-163.869261,9,1608.960021
-120.568745,7,1608.973966
-204.633071,9,1608.993207
-98.672504,8,1609.008671
-152.505408,9,1609.026478
-59.945147,9,1609.043799
-121.810023,9,1609.060283
-871.380779,10,1609.082963
-51.442599,8,1609.10919
-24.609548,9,1609.127571
-1239.045046,100,1609.284856
-106.508952,7,1609.307975
-104.017334,7,1609.32431
-84.471367,8,1609.342161
-8.892462,6,1609.356277
-124.450726,11,1609.38077
-172.436307,8,1609.409407
-96.867426,10,1609.428704
-62.409402,8,1609.459102
-688.748793,4,1609.471045
-1253.01111,100,1609.649343
-69.362901,7,1609.675143
-234.844398,10,1609.695738
-77.53503,7,1609.725275
-72.625697,7,1609.74131
-31.78474,6,1609.756793
-37.473001,7,1609.774595
-204.848491,10,1618.787516
-59.539616,8,1618.817859
-841.882342,6,1618.833008
-211.81643,9,1618.853591
11.693837,7,1618.88328
-190.127773,10,1618.904319
-119.870299,8,1618.934602
-143.451756,7,1618.949174
-213.912621,8,1618.967653
-1077.971282,27,1619.013829
-186.498596,9,1619.036223
-159.488295,10,1619.053923
-52.637021,8,1619.085974
-1277.57872,17,1619.119635
-214.948426,10,1619.137478
-159.064613,10,1619.171212
-201.944092,9,1619.202483
-916.19796,14,1619.231225
-44.652816,6,1619.248703
-827.176753,3,1619.262321
-809.981999,5,1619.280806
-3.39657,6,1619.298898
-148.114032,9,1619.319773
-34.530193,8,1619.33458
-220.735775,8,1619.351394
-0.100372,6,1619.365494
-79.558688,7,1619.383759
-142.176914,7,1619.40034
-215.454775,11,1619.423544
-1374.693145,100,1619.606964
-20.832856,8,1619.635557
-85.615074,9,1619.653103
-1050.298647,100,1619.810001
-289.553523,9,1619.837104
-993.416584,100,1620.004597
-196.176486,10,1620.021208
-69.500925,9,1620.037065
-646.723991,2,1620.043797
-151.626875,7,1620.067369
-287.746979,9,1620.088332
-73.815661,7,1620.117913
-198.274445,8,1620.135924
-77.714489,6,1620.149466
-81.352757,7,1620.167392
-231.595052,29,1620.21983
-651.463862,2,1620.227494
-96.829012,9,1620.255682
-126.622814,7,1620.284693
-69.02747,9,1620.304218
-27.353168,6,1620.316006
-336.265402,13,1620.343673
-102.656209,8,1620.369792
-60.824994,7,1620.384286
-791.069615,6,1620.400913
-0.135712,6,1620.416271
-748.280524,3,1620.429268
-65.111467,6,1620.449369
-577.591017,6,1620.467024
-63.552337,7,1620.484305
-745.19557,13,1620.51364
-79.995699,9,1620.537188
31.698939,5,1620.548043
-71.238532,8,1620.569114
-316.273246,11,1620.592957
-200.492849,9,1620.622797
-571.002657,6,1620.651574
-848.798339,6,1620.668223
-93.768017,9,1620.687909
-164.056722,9,1620.704316
-134.58289,13,1620.728823
-99.411681,10,1620.758257
-44.215011,7,1620.78489
-667.884344,3,1620.795835
-113.915325,8,1620.820071
-50.303651,6,1620.833614
-183.079615,8,1620.853472
-166.779526,11,1620.877821
-112.022368,25,1620.931956
-79.14769,7,1620.952208
16.768517,6,1620.967197
-118.308839,7,1620.98567
-115.633713,9,1621.004997
-89.458992,7,1621.018524
-211.774172,10,1621.039819
-78.477894,6,1621.06695
-129.320535,9,1621.091569
-164.798755,8,1621.119893
-135.070617,7,1621.134777
-1.261592,5,1621.148616
-167.927634,8,1621.169724
-787.82565,4,1621.180895
5.986434,6,1621.200259
-83.369445,9,1621.22105
-221.642786,10,1621.239648
-109.529125,7,1621.269048
-71.467656,8,1621.287314
-190.728011,9,1621.309703
-355.049071,11,1621.343017
-735.866947,11,1621.375384
-93.342619,7,1621.402072
31.710351,6,1630.025295
-117.736445,9,1630.046591
-222.640131,10,1630.063753
-233.032002,9,1630.096319
-65.367118,7,1630.109889
-327.875686,10,1630.131335
-166.811801,9,1630.162685
-144.156415,8,1630.177836
-1347.845669,100,1630.342008
-291.215126,9,1630.362831
-169.965416,10,1630.381292
-47.484743,6,1630.407944
-117.106525,7,1630.426135
-800.906917,5,1630.441822
-107.471624,8,1630.461262
-806.15697,3,1630.471815
-740.160436,5,1630.491041
-62.385021,6,1630.508668
-280.94472,12,1630.534627
-64.805812,7,1630.560069
-62.709698,9,1630.581888
-123.857687,8,1630.611629
-126.806114,8,1630.628344
-53.506991,6,1630.642002
4.081483,6,1630.659854
