#{"t_start": 1695180664.4481833, "env_id": "UR5StaReach-v1"}
r,l,t
-942.702461,6,906.268804
-910.371884,5,906.298178
-856.038319,3,906.312004
-706.436729,3,906.326213
-1163.958326,5,906.348817
-976.410112,5,919.257686
-1032.63245,5,919.274928
-877.055735,4,919.288234
-904.293836,5,919.307799
-938.87367,5,919.323648
-1016.754465,5,919.341908
-939.217626,5,919.3577
-836.819417,5,919.373821
-886.629326,6,919.393283
-974.621132,5,919.411157
-1004.596959,7,932.441508
-925.07101,3,932.46399
-789.891649,3,932.481279
-927.457037,5,932.502763
-934.602928,5,932.518815
-806.478229,3,932.531643
-927.950088,5,932.552454
-1012.243725,6,932.57157
-765.050105,4,932.583265
-1110.872548,7,932.611484
-998.177786,5,945.281262
-953.25147,5,945.297232
-794.682272,3,945.311108
-906.955679,5,945.330579
-881.178261,4,945.34541
-950.288118,3,945.358767
-761.303125,3,945.374746
-915.264094,5,945.397659
-810.482393,3,945.408012
-885.943531,5,945.428735
-817.5403,3,958.253505
-773.453541,3,958.268668
-884.439221,3,958.286984
-875.363427,5,958.306826
-946.247774,6,958.326679
-1077.250842,5,958.34057
-927.883391,5,958.356927
-849.875001,5,958.373795
-910.804866,5,958.390901
-1029.527792,5,958.407149
-898.286626,5,971.132877
-898.499435,5,971.151292
-930.885802,5,971.168685
-838.732471,4,971.183813
-821.063178,3,971.19826
-782.481728,3,971.21378
-926.945707,3,971.229784
-799.474653,3,971.250046
-946.688472,5,971.268711
-838.754154,3,971.28121
-914.606279,5,984.379915
-1043.257879,6,984.400966
-865.402828,5,984.430951
-1015.454939,5,984.446065
-940.59034,5,984.461697
-970.068785,7,984.485716
-923.310894,3,984.507198
-938.866375,6,984.530988
-933.958749,5,984.54836
-851.797155,5,984.5679
-1043.684412,5,999.591483
-908.44484,6,999.611737
-963.408399,5,999.624181
-898.601716,5,999.64105
-823.196602,3,999.65424
-917.827212,6,999.677158
-790.390087,3,999.687141
-916.517649,7,999.714074
-1164.617392,7,999.747546
-950.268302,4,999.773038
-889.746379,6,1012.437922
-940.739222,5,1012.45249
-867.13624,3,1012.464854
-983.395458,5,1012.486418
-923.459365,6,1012.504629
-1035.89629,5,1012.519646
-826.093654,3,1012.530689
-916.583575,6,1012.554435
-932.855977,7,1012.574958
-756.763004,3,1012.597359
-795.426843,3,1025.325745
-943.906336,6,1025.349466
-928.204496,6,1025.365298
-800.76132,3,1025.375359
-866.362324,3,1025.391512
-1029.884563,6,1025.415571
-936.69765,6,1025.432586
-1199.582414,6,1025.448579
-806.230427,3,1025.459392
-876.232089,4,1025.477054
-772.859681,3,1038.20208
-1000.968026,5,1038.223991
-884.618172,5,1038.240293
-898.496715,5,1038.257125
-927.200345,3,1038.269191
-947.31241,6,1038.292475
-922.943711,5,1038.306547
-877.970791,5,1038.322988
-909.701827,5,1038.340811
-1013.239547,6,1038.359616
-736.249363,4,1050.997913
-887.10765,6,1051.020426
-1071.277532,5,1051.034396
-969.491921,5,1051.051026
-823.822881,4,1051.065504
-967.937171,5,1051.08435
-834.065058,3,1051.097216
-917.184702,3,1051.113987
-1015.127848,6,1051.136895
-869.697698,5,1051.151031
-905.499612,3,1063.675556
-966.710032,5,1063.696026
-894.361218,3,1063.706455
-811.594864,4,1063.726145
-923.024651,6,1063.747072
-863.448443,5,1063.761409
-889.950323,6,1063.780544
